receivedAt,Unnamed: 0_mean,Unnamed: 0_std,dewpoint_mean_mean,dewpoint_mean_std,temperature_mean_mean,temperature_mean_std,humidity_mean_mean,humidity_mean_std,vaporPressureDeficit_mean_mean,vaporPressureDeficit_mean_std,dewpoint_max_mean,dewpoint_max_std,temperature_max_mean,temperature_max_std,humidity_max_mean,humidity_max_std,vaporPressureDeficit_max_mean,vaporPressureDeficit_max_std,dewpoint_min_mean,dewpoint_min_std,temperature_min_mean,temperature_min_std,humidity_min_mean,humidity_min_std,vaporPressureDeficit_min_mean,vaporPressureDeficit_min_std
2024-09-06 00:00:00+00:00,68.0,0.0,17.9887323943662,0.0,21.12394366197183,0.0,84.13943661971831,0.0,0.5452112676056338,0.0,22.8,0.0,33.2,0.0,99.7,0.0,2.32,0.0,15.300000000000002,0.0,15.9,0.0,54.4,0.0,0.01,0.0
2024-09-07 00:00:00+00:00,69.0,0.0,17.487499999999997,0.0,21.73611111111111,0.0,80.05972222222222,0.0,0.8061111111111111,0.0,22.899999999999995,0.0,34.0,0.0,99.2,0.0,2.81,0.0,13.0,0.0,13.1,0.0,45.6,0.0,0.01,0.0
2024-09-08 00:00:00+00:00,70.0,0.0,17.23913043478261,0.0,18.297101449275363,0.0,93.96376811594205,0.0,0.1517391304347826,0.0,20.7,0.0,25.7,0.0,99.0,0.0,0.87,0.0,14.1,0.0,14.4,0.0,72.7,0.0,0.02,0.0
2024-09-09 00:00:00+00:00,71.0,0.0,15.774647887323944,0.0,20.29718309859155,0.0,78.93098591549297,0.0,0.7209859154929578,0.0,19.8,0.0,31.8,0.0,99.2,0.0,2.7099999999999995,0.0,11.0,0.0,11.6,0.0,40.5,0.0,0.02,0.0
2024-09-10 00:00:00+00:00,72.0,0.0,14.020588235294118,0.0,19.636764705882356,0.0,74.925,0.0,0.924264705882353,0.0,18.3,0.0,32.5,0.0,98.8,0.0,2.93,0.0,9.6,0.0,9.8,0.0,37.8,0.0,0.02,0.0
2024-09-11 00:00:00+00:00,73.0,0.0,16.10281690140845,0.0,19.1887323943662,0.0,84.61830985915492,0.0,0.4923943661971831,0.0,21.3,0.0,30.2,0.0,99.40000000000002,0.0,2.07,0.0,12.6,0.0,13.1,0.0,50.4,0.0,0.01,0.0
2024-09-12 00:00:00+00:00,74.0,0.0,11.14,0.0,11.36142857142857,0.0,98.52714285714283,0.0,0.0184285714285714,0.0,15.4,0.0,15.5,0.0,100.0,0.0,0.07,0.0,8.0,0.0,8.4,0.0,94.7,0.0,0.0,0.0
2024-09-13 00:00:00+00:00,75.0,0.0,5.922535211267605,0.0,13.667605633802816,0.0,62.24929577464789,0.0,0.6608450704225353,0.0,10.800000000000002,0.0,22.600000000000005,0.0,98.3,0.0,1.66,0.0,1.0,0.0,8.4,0.0,39.4,0.0,0.02,0.0
2024-09-14 00:00:00+00:00,76.0,0.0,4.036111111111111,0.0,14.811111111111112,0.0,49.04583333333333,0.0,0.87125,0.0,9.4,0.0,22.7,0.0,67.4,0.0,1.57,0.0,1.2,0.0,11.6,0.0,37.8,0.0,0.45,0.0
2024-09-15 00:00:00+00:00,77.0,0.0,6.183333333333334,0.0,15.426388888888887,0.0,55.25555555555556,0.0,0.8258333333333333,0.0,11.9,0.0,24.5,0.0,80.1,0.0,1.83,0.0,2.1,0.0,10.3,0.0,38.7,0.0,0.28,0.0
