receivedAt,Unnamed: 0_mean,Unnamed: 0_std,dewpoint_mean_mean,dewpoint_mean_std,temperature_mean_mean,temperature_mean_std,humidity_mean_mean,humidity_mean_std,vaporPressureDeficit_mean_mean,vaporPressureDeficit_mean_std,dewpoint_std_mean,dewpoint_std_std,temperature_std_mean,temperature_std_std,humidity_std_mean,humidity_std_std,vaporPressureDeficit_std_mean,vaporPressureDeficit_std_std
2024-10-14 13:00:00+00:00,2535.0,,14.666666666666666,,21.366666666666664,,65.8,,0.87,,0.5033222956847166,,0.7371114795831983,,0.9539392014169542,,0.0608276253029821,
2024-10-14 14:00:00+00:00,2536.0,,14.833333333333334,,21.3,,66.76666666666667,,0.85,,0.6658328118479391,,1.5524174696260005,,3.8423083339749473,,0.1752141546793523,
2024-10-14 15:00:00+00:00,2537.0,,14.033333333333331,,18.1,,77.43333333333332,,0.4766666666666666,,1.0692676621563626,,1.6703293088490052,,2.753785273643051,,0.1059874206372309,
2024-10-14 16:00:00+00:00,2538.0,,12.233333333333334,,12.933333333333332,,95.76666666666668,,0.07,,0.5859465277082306,,1.234233905438241,,3.967786956646404,,0.06557438524302,
2024-10-14 17:00:00+00:00,2539.0,,10.766666666666666,,10.766666666666666,,100.0,,0.0,,0.2516611478423583,,0.2516611478423583,,0.0,,0.0,
2024-10-14 18:00:00+00:00,2540.0,,10.433333333333334,,10.433333333333334,,100.0,,0.0,,0.0577350269189618,,0.0577350269189618,,0.0,,0.0,
2024-10-14 19:00:00+00:00,2541.0,,9.3,,9.3,,100.0,,0.0,,0.264575131106459,,0.264575131106459,,0.0,,0.0,
2024-10-14 20:00:00+00:00,2542.0,,9.166666666666666,,9.166666666666666,,100.0,,0.0,,0.5131601439446879,,0.5131601439446879,,0.0,,0.0,
2024-10-14 21:00:00+00:00,2543.0,,8.966666666666667,,8.966666666666667,,100.0,,0.0,,0.3785938897200185,,0.3785938897200185,,0.0,,0.0,
2024-10-14 22:00:00+00:00,2544.0,,9.933333333333332,,9.933333333333332,,100.0,,0.0,,0.3055050463303885,,0.3055050463303885,,0.0,,0.0,
2024-10-14 23:00:00+00:00,2545.0,,9.366666666666667,,9.366666666666667,,100.0,,0.0,,0.378593889720019,,0.378593889720019,,0.0,,0.0,
2024-10-15 00:00:00+00:00,2546.0,,9.0,,9.0,,100.0,,0.0,,0.360555127546399,,0.360555127546399,,0.0,,0.0,
2024-10-15 01:00:00+00:00,2547.0,,7.866666666666667,,7.866666666666667,,100.0,,0.0,,0.4163331998932259,,0.4163331998932259,,0.0,,0.0,
2024-10-15 02:00:00+00:00,2548.0,,7.0,,7.0,,100.0,,0.0,,0.3605551275463985,,0.3605551275463985,,0.0,,0.0,
2024-10-15 03:00:00+00:00,2549.0,,7.333333333333333,,7.333333333333333,,100.0,,0.0,,0.5507570547286103,,0.5507570547286103,,0.0,,0.0,
2024-10-15 04:00:00+00:00,2550.0,,7.033333333333334,,7.033333333333334,,100.0,,0.0,,0.3214550253664319,,0.3214550253664319,,0.0,,0.0,
2024-10-15 05:00:00+00:00,2551.0,,7.6,,7.6,,100.0,,0.0,,0.2645751311064592,,0.2645751311064592,,0.0,,0.0,
2024-10-15 06:00:00+00:00,2552.0,,8.133333333333333,,8.133333333333333,,100.0,,0.0,,0.2081665999466124,,0.2081665999466124,,0.0,,0.0,
2024-10-15 07:00:00+00:00,2553.0,,8.966666666666667,,8.966666666666667,,100.0,,0.0,,0.9073771725877467,,0.9073771725877467,,0.0,,0.0,
2024-10-15 08:00:00+00:00,2554.0,,13.2,,13.8,,96.3,,0.0633333333333333,,1.6093476939431084,,2.1633307652783933,,3.404408906109846,,0.060277137733417,
2024-10-15 09:00:00+00:00,2555.0,,15.466666666666669,,16.666666666666668,,92.6,,0.1466666666666667,,1.1015141094572205,,1.628905563049415,,3.100000000000001,,0.0680685928555404,
2024-10-15 10:00:00+00:00,2556.0,,14.933333333333335,,16.066666666666666,,93.1,,0.13,,1.0115993936995675,,1.607275126832158,,3.7161808352124033,,0.0818535277187245,
2024-10-15 11:00:00+00:00,2557.0,,15.233333333333334,,17.3,,87.86666666666667,,0.2466666666666666,,0.6658328118479396,,1.609347693943108,,6.542425645991958,,0.1553490693030805,
