receivedAt,Unnamed: 0_mean,Unnamed: 0_std,dewpoint_mean_mean,dewpoint_mean_std,temperature_mean_mean,temperature_mean_std,humidity_mean_mean,humidity_mean_std,vaporPressureDeficit_mean_mean,vaporPressureDeficit_mean_std,dewpoint_max_mean,dewpoint_max_std,temperature_max_mean,temperature_max_std,humidity_max_mean,humidity_max_std,vaporPressureDeficit_max_mean,vaporPressureDeficit_max_std,dewpoint_min_mean,dewpoint_min_std,temperature_min_mean,temperature_min_std,humidity_min_mean,humidity_min_std,vaporPressureDeficit_min_mean,vaporPressureDeficit_min_std,t_above_threshold_mean,t_above_threshold_std,photosyntheticallyActiveRadiation_mean_mean
2024-07-05 18:00:00+00:00,116.0,,17.633333333333336,,22.4,,74.56666666666666,,0.6933333333333334,,18.0,,23.1,,77.1,,0.77,,17.3,,21.5,,72.9,,0.59,,0.0,,27.166666666666668
2024-07-05 19:00:00+00:00,117.0,,16.966666666666665,,21.46666666666667,,75.76666666666667,,0.6233333333333334,,17.0,,21.5,,75.9,,0.63,,16.9,,21.4,,75.6,,0.62,,0.0,,0.6
2024-07-05 20:00:00+00:00,118.0,,17.0,,19.766666666666666,,84.23333333333333,,0.3666666666666667,,17.3,,20.5,,86.1,,0.44,,16.7,,19.1,,81.9,,0.31,,0.0,,0.0
2024-07-05 21:00:00+00:00,119.0,,16.1,,18.866666666666667,,84.06666666666666,,0.3466666666666667,,16.3,,19.1,,85.0,,0.38,,15.9,,18.6,,82.7,,0.33,,0.0,,0.0
2024-07-05 22:00:00+00:00,120.0,,15.633333333333333,,18.166666666666668,,85.33333333333333,,0.3066666666666667,,15.8,,18.5,,86.7,,0.34,,15.5,,17.8,,84.2,,0.27,,0.0,,0.0
2024-07-05 23:00:00+00:00,121.0,,15.333333333333334,,17.533333333333335,,87.13333333333333,,0.26,,15.4,,17.7,,88.1,,0.28,,15.3,,17.3,,86.2,,0.24,,0.0,,0.0
2024-07-06 00:00:00+00:00,122.0,,15.05,,17.15,,87.8,,0.24,,15.2,,17.3,,87.8,,0.24,,14.9,,17.0,,87.8,,0.24,,0.0,,0.0
2024-07-06 01:00:00+00:00,123.0,,14.733333333333334,,16.333333333333332,,90.3,,0.18,,14.8,,16.6,,90.8,,0.2,,14.7,,16.2,,89.4,,0.17,,0.0,,0.0
2024-07-06 02:00:00+00:00,124.0,,14.733333333333334,,16.066666666666666,,92.1,,0.1433333333333333,,14.8,,16.1,,92.3,,0.15,,14.7,,16.0,,91.7,,0.14,,0.0,,0.0
2024-07-06 03:00:00+00:00,125.0,,14.866666666666667,,16.033333333333335,,92.86666666666667,,0.13,,14.9,,16.1,,93.0,,0.13,,14.8,,16.0,,92.8,,0.13,,0.0,,3.9666666666666655
2024-07-06 04:00:00+00:00,126.0,,15.6,,16.900000000000002,,92.13333333333333,,0.15,,16.1,,17.6,,93.4,,0.18,,15.1,,16.2,,90.9,,0.12,,0.0,,43.93333333333334
2024-07-06 05:00:00+00:00,127.0,,16.2,,19.0,,83.8,,0.3566666666666667,,16.5,,19.8,,85.4,,0.43,,16.0,,18.5,,81.3,,0.31,,0.0,,145.56666666666666
2024-07-06 06:00:00+00:00,128.0,,16.366666666666667,,20.666666666666668,,76.60000000000001,,0.5733333333333334,,16.7,,21.6,,79.1,,0.68,,16.1,,20.1,,73.8,,0.49,,0.0,,193.8
2024-07-06 07:00:00+00:00,129.0,,18.3,,25.33333333333333,,65.7,,1.163333333333333,,19.3,,29.2,,73.5,,1.82,,17.6,,23.0,,55.1,,0.74,,0.0,,588.65
2024-07-06 08:00:00+00:00,130.0,,20.03333333333333,,29.53333333333333,,56.66666666666666,,1.7966666666666666,,21.1,,30.8,,59.2,,1.94,,19.4,,28.1,,54.5,,1.55,,4.533333333333331,,738.8333333333334
2024-07-06 09:00:00+00:00,131.0,,21.23333333333333,,30.9,,56.6,,1.97,,22.3,,32.8,,61.6,,2.39,,19.7,,27.8,,52.0,,1.43,,5.900000000000002,,874.9333333333334
2024-07-06 10:00:00+00:00,132.0,,19.3,,28.166666666666668,,58.8,,1.5766666666666669,,20.1,,28.6,,61.6,,1.77,,18.6,,27.7,,54.8,,1.47,,3.166666666666668,,329.6
2024-07-06 11:00:00+00:00,133.0,,20.966666666666665,,31.366666666666664,,54.13333333333333,,2.1133333333333333,,22.2,,32.8,,59.2,,2.31,,19.4,,30.1,,49.6,,1.74,,6.366666666666664,,757.4666666666667
2024-07-06 12:00:00+00:00,134.0,,20.2,,32.7,,47.833333333333336,,2.61,,21.1,,35.4,,50.5,,3.25,,19.2,,30.6,,43.4,,2.17,,7.699999999999996,,622.5333333333333
2024-07-06 13:00:00+00:00,135.0,,19.766666666666666,,27.73333333333333,,61.96666666666666,,1.42,,20.7,,28.6,,68.8,,1.6,,18.4,,26.9,,56.8,,1.11,,2.7333333333333343,,211.8
2024-07-06 14:00:00+00:00,136.0,,18.933333333333334,,27.133333333333336,,61.03333333333333,,1.4,,19.9,,27.2,,64.5,,1.49,,18.2,,27.1,,58.4,,1.28,,2.1333333333333364,,239.5666666666667
2024-07-06 15:00:00+00:00,137.0,,18.133333333333333,,25.73333333333333,,63.03333333333333,,1.2300000000000002,,18.3,,26.9,,66.1,,1.5,,17.9,,25.1,,57.7,,1.08,,0.0,,126.66666666666669
2024-07-06 16:00:00+00:00,138.0,,18.866666666666667,,25.866666666666664,,65.5,,1.1566666666666665,,19.6,,27.1,,68.5,,1.3,,18.3,,24.5,,63.7,,0.97,,0.0,,162.36666666666667
2024-07-06 17:00:00+00:00,139.0,,19.066666666666663,,25.066666666666663,,69.53333333333333,,0.9733333333333332,,19.7,,26.4,,71.5,,1.14,,18.3,,23.8,,66.8,,0.84,,0.0,,144.03333333333333
2024-07-06 18:00:00+00:00,140.0,,17.666666666666668,,22.666666666666668,,73.46666666666665,,0.7333333333333334,,17.9,,23.0,,74.8,,0.77,,17.4,,22.1,,72.6,,0.67,,0.0,,18.6
2024-07-06 19:00:00+00:00,141.0,,17.5,,21.4,,78.66666666666667,,0.5466666666666667,,17.7,,21.9,,81.3,,0.66,,17.2,,21.0,,75.0,,0.47,,0.0,,0.0
2024-07-06 20:00:00+00:00,142.0,,17.366666666666664,,20.6,,81.83333333333333,,0.44,,17.4,,20.6,,82.1,,0.45,,17.3,,20.6,,81.6,,0.43,,0.0,,0.0
2024-07-06 21:00:00+00:00,143.0,,17.433333333333334,,20.4,,83.10000000000001,,0.4066666666666667,,17.5,,20.5,,83.8,,0.43,,17.3,,20.3,,82.1,,0.39,,0.0,,0.0
2024-07-06 22:00:00+00:00,144.0,,17.333333333333332,,20.0,,84.83333333333333,,0.3533333333333333,,17.4,,20.1,,85.2,,0.36,,17.3,,19.9,,84.5,,0.34,,0.0,,0.0
2024-07-06 23:00:00+00:00,145.0,,17.3,,19.53333333333333,,86.96666666666665,,0.2933333333333333,,17.3,,19.8,,88.2,,0.33,,17.3,,19.3,,85.6,,0.26,,0.0,,0.0
2024-07-07 00:00:00+00:00,146.0,,17.2,,19.03333333333333,,89.16666666666667,,0.24,,17.3,,19.2,,90.2,,0.28,,17.1,,18.9,,87.6,,0.21,,0.0,,0.0
2024-07-07 01:00:00+00:00,147.0,,17.2,,18.6,,91.53333333333336,,0.18,,17.2,,18.7,,92.0,,0.19,,17.2,,18.5,,91.1,,0.17,,0.0,,0.0
2024-07-07 02:00:00+00:00,148.0,,17.033333333333335,,18.4,,91.93333333333334,,0.17,,17.1,,18.4,,92.1,,0.17,,17.0,,18.4,,91.8,,0.17,,0.0,,0.0
2024-07-07 03:00:00+00:00,149.0,,17.066666666666666,,18.366666666666664,,92.26666666666668,,0.1633333333333333,,17.1,,18.4,,92.4,,0.17,,17.0,,18.3,,92.2,,0.16,,0.0,,2.733333333333334
2024-07-07 04:00:00+00:00,150.0,,17.833333333333332,,18.73333333333333,,94.73333333333332,,0.11,,19.1,,19.1,,100.0,,0.17,,17.1,,18.4,,91.9,,0.0,,0.0,,52.79999999999999
2024-07-07 05:00:00+00:00,151.0,,17.5,,19.366666666666667,,89.2,,0.2433333333333333,,17.8,,20.0,,90.1,,0.29,,17.3,,19.0,,87.4,,0.22,,0.0,,76.0
2024-07-07 06:00:00+00:00,152.0,,18.666666666666668,,22.266666666666666,,80.43333333333334,,0.5366666666666667,,19.3,,24.0,,85.7,,0.74,,17.8,,20.3,,75.2,,0.34,,0.0,,275.6
2024-07-07 07:00:00+00:00,153.0,,19.6,,26.96666666666667,,64.23333333333333,,1.2833333333333334,,20.2,,28.7,,67.8,,1.57,,19.2,,25.8,,60.1,,1.07,,1.9666666666666688,,446.3
2024-07-07 08:00:00+00:00,154.0,,18.73333333333333,,23.666666666666668,,73.93333333333334,,0.7633333333333333,,19.1,,24.3,,74.8,,0.83,,18.2,,22.9,,72.7,,0.7,,0.0,,210.86666666666667
2024-07-07 09:00:00+00:00,155.0,,18.73333333333333,,21.766666666666666,,82.89999999999999,,0.4466666666666666,,19.0,,21.9,,83.5,,0.47,,18.4,,21.6,,81.9,,0.43,,0.0,,126.36666666666666
2024-07-07 10:00:00+00:00,156.0,,20.6,,26.03333333333333,,72.16666666666667,,0.94,,21.6,,27.3,,73.0,,1.04,,19.3,,24.5,,71.2,,0.83,,1.0333333333333314,,668.6
2024-07-07 11:00:00+00:00,157.0,,20.53333333333333,,27.33333333333333,,66.66666666666667,,1.2466666666666666,,22.3,,30.6,,73.2,,1.69,,19.5,,24.6,,61.4,,0.83,,2.333333333333332,,359.8
2024-07-07 12:00:00+00:00,158.0,,19.5,,24.866666666666664,,72.39999999999999,,0.8833333333333333,,21.2,,26.7,,77.5,,1.04,,18.4,,22.6,,67.9,,0.62,,0.0,,224.0
2024-07-07 13:00:00+00:00,159.0,,19.366666666666667,,25.766666666666666,,68.10000000000001,,1.086666666666667,,20.6,,28.5,,76.9,,1.47,,18.4,,23.4,,62.2,,0.66,,0.0,,420.8333333333333
2024-07-07 14:00:00+00:00,160.0,,18.266666666666666,,23.066666666666663,,74.46666666666667,,0.7200000000000001,,18.5,,23.3,,75.3,,0.74,,18.0,,22.9,,73.7,,0.69,,0.0,,145.86666666666667
2024-07-07 15:00:00+00:00,161.0,,19.433333333333334,,24.83333333333333,,71.96666666666667,,0.8833333333333333,,20.4,,26.2,,74.2,,1.01,,18.5,,24.0,,70.4,,0.78,,0.0,,259.1
2024-07-07 16:00:00+00:00,162.0,,17.366666666666664,,23.1,,70.43333333333334,,0.8333333333333334,,17.9,,23.3,,72.4,,0.88,,16.9,,22.8,,69.3,,0.78,,0.0,,156.9
2024-07-07 17:00:00+00:00,163.0,,17.533333333333335,,22.566666666666663,,73.39999999999999,,0.73,,17.8,,23.1,,74.0,,0.78,,17.1,,22.0,,72.3,,0.69,,0.0,,123.59999999999998
2024-07-07 18:00:00+00:00,164.0,,17.233333333333334,,20.566666666666663,,81.3,,0.4566666666666666,,17.6,,21.6,,84.2,,0.57,,16.9,,19.7,,77.9,,0.36,,0.0,,37.23333333333333
2024-07-07 19:00:00+00:00,165.0,,16.366666666666664,,19.0,,84.7,,0.3333333333333333,,16.5,,19.2,,85.4,,0.35,,16.2,,18.7,,84.2,,0.31,,0.0,,0.9
2024-07-07 20:00:00+00:00,166.0,,15.9,,18.366666666666667,,85.76666666666667,,0.3,,15.9,,18.5,,86.2,,0.32,,15.9,,18.3,,85.0,,0.29,,0.0,,0.0
2024-07-07 21:00:00+00:00,167.0,,15.7,,17.96666666666667,,86.60000000000001,,0.2766666666666666,,15.8,,18.1,,87.9,,0.29,,15.6,,17.8,,85.8,,0.25,,0.0,,0.0
2024-07-07 22:00:00+00:00,168.0,,15.566666666666668,,17.333333333333332,,89.43333333333334,,0.21,,15.7,,17.8,,90.8,,0.25,,15.4,,17.1,,87.6,,0.18,,0.0,,0.0
2024-07-07 23:00:00+00:00,169.0,,15.766666666666666,,17.533333333333335,,89.43333333333334,,0.21,,15.9,,17.6,,89.6,,0.21,,15.7,,17.5,,89.3,,0.21,,0.0,,0.0
2024-07-08 00:00:00+00:00,170.0,,15.833333333333334,,17.533333333333335,,89.93333333333334,,0.2033333333333333,,15.9,,17.6,,90.1,,0.21,,15.7,,17.4,,89.7,,0.2,,0.0,,0.0
2024-07-08 01:00:00+00:00,171.0,,15.866666666666667,,17.333333333333332,,91.1,,0.1766666666666666,,16.0,,17.4,,92.0,,0.19,,15.8,,17.3,,90.5,,0.16,,0.0,,0.0
2024-07-08 02:00:00+00:00,172.0,,16.0,,17.266666666666666,,92.26666666666668,,0.1533333333333333,,16.0,,17.5,,93.4,,0.18,,16.0,,17.1,,90.8,,0.13,,0.0,,0.0
2024-07-08 03:00:00+00:00,173.0,,16.333333333333332,,17.266666666666666,,94.43333333333334,,0.1133333333333333,,16.5,,17.4,,94.7,,0.12,,16.2,,17.2,,94.1,,0.11,,0.0,,0.6
2024-07-08 04:00:00+00:00,174.0,,16.666666666666668,,17.46666666666667,,94.93333333333334,,0.1,,16.8,,17.6,,95.0,,0.1,,16.5,,17.3,,94.8,,0.1,,0.0,,11.6
2024-07-08 05:00:00+00:00,175.0,,16.833333333333332,,17.633333333333333,,95.2,,0.1,,16.9,,17.7,,95.3,,0.1,,16.7,,17.5,,95.1,,0.1,,0.0,,18.633333333333336
2024-07-08 06:00:00+00:00,176.0,,17.53333333333333,,19.066666666666663,,90.9,,0.2033333333333333,,17.8,,20.0,,94.3,,0.3,,17.4,,18.3,,87.3,,0.12,,0.0,,148.33333333333334
2024-07-08 07:00:00+00:00,177.0,,18.6,,24.166666666666668,,71.26666666666667,,0.8666666666666666,,19.2,,25.1,,72.4,,0.96,,17.9,,23.4,,69.9,,0.82,,0.0,,541.4
2024-07-08 08:00:00+00:00,178.0,,18.8,,25.83333333333333,,65.4,,1.18,,19.5,,28.5,,69.4,,1.63,,18.1,,24.2,,58.1,,0.95,,0.0,,583.5
2024-07-08 09:00:00+00:00,179.0,,18.966666666666665,,27.933333333333334,,58.4,,1.59,,19.4,,29.7,,64.6,,1.97,,18.4,,25.6,,52.8,,1.16,,2.9333333333333336,,757.1666666666666
2024-07-08 10:00:00+00:00,180.0,,19.766666666666666,,28.3,,59.96666666666667,,1.5599999999999998,,21.7,,31.3,,62.4,,1.97,,18.8,,26.6,,56.8,,1.31,,3.3000000000000007,,582.9
2024-07-08 11:00:00+00:00,181.0,,20.9,,32.23333333333333,,51.333333333333336,,2.356666666666667,,22.1,,33.3,,54.2,,2.74,,20.3,,30.9,,46.5,,2.09,,7.233333333333327,,1019.9
2024-07-08 12:00:00+00:00,182.0,,21.2,,34.4,,46.23333333333333,,2.926666666666667,,22.7,,34.9,,51.3,,3.22,,20.3,,34.1,,42.4,,2.6,,9.4,,826.7333333333332
2024-07-08 13:00:00+00:00,183.0,,21.366666666666664,,35.166666666666664,,44.66666666666666,,3.1366666666666667,,23.1,,35.7,,48.2,,3.22,,20.3,,34.9,,42.4,,3.03,,10.166666666666664,,1057.1333333333334
2024-07-08 14:00:00+00:00,184.0,,21.4,,35.43333333333334,,44.1,,3.2133333333333334,,23.5,,36.2,,48.0,,3.35,,20.2,,34.7,,41.7,,3.12,,10.433333333333335,,868.1999999999999
2024-07-08 15:00:00+00:00,185.0,,21.03333333333333,,35.36666666666667,,43.3,,3.2566666666666664,,21.6,,35.9,,46.0,,3.54,,20.3,,34.9,,40.1,,3.02,,10.366666666666667,,539.8333333333334
2024-07-08 16:00:00+00:00,186.0,,20.96666666666667,,32.0,,52.2,,2.286666666666666,,21.5,,33.4,,55.0,,2.73,,20.6,,31.0,,46.9,,2.04,,7.0,,434.8666666666666
2024-07-08 17:00:00+00:00,187.0,,19.666666666666668,,26.933333333333334,,64.7,,1.26,,19.7,,28.0,,69.7,,1.48,,19.6,,25.6,,60.8,,0.99,,1.9333333333333336,,184.36666666666667
2024-07-08 18:00:00+00:00,188.0,,18.633333333333336,,23.33333333333333,,74.93333333333334,,0.7233333333333333,,18.8,,24.1,,78.6,,0.83,,18.5,,22.4,,72.3,,0.58,,0.0,,32.333333333333336
2024-07-08 19:00:00+00:00,189.0,,17.900000000000002,,20.7,,84.16666666666667,,0.3866666666666667,,18.0,,21.2,,86.0,,0.45,,17.8,,20.2,,82.2,,0.33,,0.0,,0.9
2024-07-08 20:00:00+00:00,190.0,,17.8,,19.633333333333333,,89.2,,0.2466666666666666,,17.9,,19.9,,90.4,,0.27,,17.7,,19.4,,88.3,,0.22,,0.0,,0.0
2024-07-08 21:00:00+00:00,191.0,,17.2,,18.6,,91.55,,0.185,,17.4,,18.8,,91.7,,0.19,,17.0,,18.4,,91.4,,0.18,,0.0,,0.0
2024-07-08 22:00:00+00:00,192.0,,16.766666666666666,,17.966666666666665,,92.93333333333334,,0.1433333333333333,,17.0,,18.2,,93.0,,0.15,,16.6,,17.8,,92.8,,0.14,,0.0,,0.0
2024-07-08 23:00:00+00:00,193.0,,16.466666666666665,,17.46666666666667,,94.0,,0.12,,16.5,,17.6,,94.2,,0.13,,16.4,,17.3,,93.6,,0.11,,0.0,,0.0
2024-07-09 00:00:00+00:00,194.0,,16.266666666666666,,17.066666666666666,,95.03333333333336,,0.0966666666666666,,16.6,,17.4,,95.2,,0.1,,16.0,,16.8,,94.9,,0.09,,0.0,,0.0
2024-07-09 01:00:00+00:00,195.0,,15.866666666666667,,16.566666666666666,,95.73333333333332,,0.0833333333333333,,16.0,,16.7,,95.9,,0.09,,15.7,,16.4,,95.5,,0.08,,0.0,,0.0
2024-07-09 02:00:00+00:00,196.0,,15.633333333333333,,16.233333333333334,,96.2,,0.07,,15.7,,16.3,,96.4,,0.07,,15.5,,16.1,,96.0,,0.07,,0.0,,0.0
2024-07-09 03:00:00+00:00,197.0,,15.333333333333334,,15.866666666666667,,96.6,,0.06,,15.4,,15.9,,96.7,,0.06,,15.2,,15.8,,96.4,,0.06,,0.0,,5.8
2024-07-09 04:00:00+00:00,198.0,,16.233333333333334,,16.833333333333332,,96.23333333333332,,0.0733333333333333,,16.7,,17.4,,96.8,,0.09,,15.9,,16.4,,95.6,,0.06,,0.0,,57.66666666666666
2024-07-09 05:00:00+00:00,199.0,,17.966666666666665,,19.666666666666668,,90.03333333333335,,0.2333333333333333,,18.4,,21.0,,94.3,,0.37,,17.3,,18.2,,85.1,,0.12,,0.0,,204.4666666666667
2024-07-09 06:00:00+00:00,200.0,,19.6,,24.96666666666667,,72.46666666666667,,0.89,,19.8,,26.9,,79.5,,1.24,,19.4,,23.2,,65.0,,0.58,,0.0,,346.95
2024-07-09 07:00:00+00:00,201.0,,19.7,,28.166666666666668,,60.1,,1.5266666666666666,,20.0,,28.7,,62.1,,1.61,,19.2,,27.1,,59.0,,1.36,,3.166666666666668,,614.9333333333334
2024-07-09 08:00:00+00:00,202.0,,19.6,,30.6,,51.9,,2.1166666666666667,,20.6,,31.8,,52.4,,2.28,,19.0,,30.0,,51.5,,2.02,,5.599999999999998,,832.1999999999999
2024-07-09 09:00:00+00:00,203.0,,22.0,,33.166666666666664,,52.0,,2.4433333333333334,,23.1,,34.0,,55.8,,2.74,,21.2,,32.4,,48.5,,2.24,,8.166666666666664,,959.7666666666668
2024-07-09 10:00:00+00:00,204.0,,21.6,,33.733333333333334,,49.1,,2.67,,22.2,,34.2,,51.9,,2.87,,21.2,,33.4,,46.7,,2.47,,8.733333333333334,,1042.8
2024-07-09 11:00:00+00:00,205.0,,21.23333333333333,,31.46666666666667,,54.66666666666666,,2.103333333333333,,22.6,,32.6,,59.4,,2.52,,20.5,,30.4,,48.8,,1.87,,6.466666666666669,,398.26666666666665
2024-07-09 12:00:00+00:00,206.0,,21.666666666666668,,29.53333333333333,,62.66666666666666,,1.54,,22.0,,29.7,,63.2,,1.55,,21.3,,29.3,,62.2,,1.53,,4.533333333333331,,226.4666666666667
2024-07-09 13:00:00+00:00,207.0,,22.066666666666663,,28.366666666666664,,68.8,,1.2066666666666668,,22.1,,28.7,,70.1,,1.3,,22.0,,28.1,,67.0,,1.14,,3.366666666666664,,203.5666666666667
2024-07-09 14:00:00+00:00,208.0,,22.03333333333333,,33.2,,53.16666666666666,,2.533333333333333,,22.8,,36.6,,68.3,,3.59,,21.5,,28.2,,41.6,,1.21,,8.199999999999996,,517.9
2024-07-09 15:00:00+00:00,209.0,,21.633333333333336,,34.6,,46.73333333333333,,2.9433333333333334,,23.0,,36.4,,47.4,,3.29,,20.2,,32.8,,45.9,,2.62,,9.6,,505.9666666666667
2024-07-09 16:00:00+00:00,210.0,,20.433333333333334,,32.46666666666667,,49.13333333333333,,2.49,,20.5,,33.0,,51.8,,2.64,,20.4,,31.5,,47.5,,2.23,,7.466666666666669,,342.7
2024-07-09 17:00:00+00:00,211.0,,19.2,,28.46666666666667,,57.56666666666666,,1.6666666666666667,,19.3,,30.0,,63.3,,2.02,,19.1,,26.7,,52.4,,1.29,,3.466666666666669,,178.20000000000002
2024-07-09 18:00:00+00:00,212.0,,17.599999999999998,,23.46666666666667,,69.76666666666667,,0.8766666666666666,,18.4,,24.6,,72.9,,0.97,,17.2,,22.3,,67.9,,0.73,,0.0,,29.3
2024-07-09 19:00:00+00:00,213.0,,17.5,,20.73333333333333,,81.86666666666666,,0.4433333333333333,,17.9,,21.3,,84.1,,0.48,,16.7,,20.2,,80.6,,0.39,,0.0,,0.9
2024-07-09 20:00:00+00:00,214.0,,17.26666666666667,,19.666666666666668,,86.2,,0.32,,17.6,,20.2,,88.7,,0.41,,17.1,,19.3,,82.7,,0.26,,0.0,,0.0
2024-07-09 21:00:00+00:00,215.0,,17.266666666666666,,19.066666666666663,,89.26666666666667,,0.2366666666666666,,17.3,,19.2,,89.8,,0.25,,17.2,,19.0,,88.9,,0.22,,0.0,,0.0
2024-07-09 22:00:00+00:00,216.0,,17.133333333333333,,18.5,,91.73333333333332,,0.1766666666666666,,17.2,,18.7,,92.4,,0.2,,17.0,,18.3,,90.8,,0.16,,0.0,,0.0
2024-07-09 23:00:00+00:00,217.0,,16.866666666666664,,17.966666666666665,,93.43333333333334,,0.1333333333333333,,16.9,,18.0,,93.7,,0.14,,16.8,,17.9,,93.0,,0.13,,0.0,,0.0
2024-07-10 00:00:00+00:00,218.0,,16.733333333333334,,17.8,,93.73333333333332,,0.13,,16.8,,17.9,,94.2,,0.14,,16.7,,17.7,,93.4,,0.12,,0.0,,0.0
2024-07-10 01:00:00+00:00,219.0,,16.666666666666668,,17.533333333333335,,94.73333333333332,,0.1066666666666666,,16.7,,17.6,,95.0,,0.11,,16.6,,17.5,,94.5,,0.1,,0.0,,0.0
2024-07-10 02:00:00+00:00,220.0,,16.4,,17.166666666666668,,95.1,,0.0966666666666666,,16.4,,17.2,,95.4,,0.1,,16.4,,17.1,,94.8,,0.09,,0.0,,0.0
2024-07-10 03:00:00+00:00,221.0,,16.3,,17.0,,95.6,,0.0833333333333333,,16.4,,17.1,,95.7,,0.09,,16.2,,16.9,,95.5,,0.08,,0.0,,5.466666666666666
2024-07-10 04:00:00+00:00,222.0,,16.866666666666667,,17.733333333333334,,94.86666666666667,,0.1033333333333333,,17.5,,18.5,,95.3,,0.12,,16.3,,17.1,,94.2,,0.09,,0.0,,57.66666666666666
2024-07-10 05:00:00+00:00,223.0,,18.5,,20.633333333333333,,87.63333333333333,,0.3033333333333333,,19.0,,22.0,,91.5,,0.44,,18.1,,19.5,,83.2,,0.19,,0.0,,192.86666666666667
2024-07-10 06:00:00+00:00,224.0,,19.7,,26.23333333333333,,67.63333333333333,,1.12,,19.9,,27.8,,75.3,,1.5,,19.3,,24.6,,59.8,,0.76,,1.2333333333333345,,357.1
2024-07-10 07:00:00+00:00,225.0,,19.5,,29.6,,54.63333333333333,,1.8866666666666667,,19.7,,30.4,,57.9,,2.05,,19.3,,28.6,,52.7,,1.65,,4.599999999999998,,582.9
2024-07-10 08:00:00+00:00,226.0,,21.33333333333333,,32.03333333333333,,53.333333333333336,,2.23,,21.9,,33.3,,58.5,,2.49,,20.3,,30.9,,50.2,,1.85,,7.033333333333331,,793.4333333333334
2024-07-10 09:00:00+00:00,227.0,,20.866666666666664,,33.733333333333334,,46.9,,2.786666666666666,,22.0,,34.4,,48.4,,2.85,,20.2,,33.1,,45.6,,2.7,,8.733333333333334,,922.2333333333332
2024-07-10 10:00:00+00:00,228.0,,22.666666666666668,,35.56666666666666,,47.23333333333333,,3.06,,23.5,,36.1,,49.1,,3.22,,21.7,,34.8,,46.1,,2.97,,10.566666666666665,,1008.0
2024-07-10 11:00:00+00:00,229.0,,22.4,,36.96666666666667,,43.1,,3.5666666666666664,,23.8,,37.8,,47.7,,3.89,,21.2,,36.5,,40.6,,3.21,,11.966666666666669,,951.2333333333332
2024-07-10 12:00:00+00:00,230.0,,21.1,,36.9,,39.93333333333334,,3.76,,21.4,,37.7,,43.2,,4.08,,20.8,,35.8,,37.4,,3.34,,11.9,,980.2
2024-07-10 13:00:00+00:00,231.0,,22.6,,35.266666666666666,,47.93333333333334,,3.033333333333333,,24.7,,39.3,,51.4,,4.02,,20.9,,33.0,,43.4,,2.51,,10.266666666666666,,507.8
2024-07-10 14:00:00+00:00,232.0,,24.83333333333333,,39.0,,44.53333333333333,,3.88,,25.3,,39.8,,46.5,,4.1,,24.4,,38.2,,43.3,,3.58,,14.0,,834.9666666666667
2024-07-10 15:00:00+00:00,233.0,,22.566666666666663,,38.13333333333333,,40.7,,3.9566666666666666,,23.1,,38.2,,41.9,,4.02,,22.1,,38.1,,39.7,,3.89,,13.133333333333333,,524.2666666666667
2024-07-10 16:00:00+00:00,234.0,,21.73333333333333,,34.733333333333334,,46.8,,2.9633333333333334,,22.4,,36.5,,48.4,,3.41,,20.4,,32.7,,44.1,,2.55,,9.733333333333334,,441.25
2024-07-10 17:00:00+00:00,235.0,,20.866666666666667,,30.0,,58.16666666666666,,1.7866666666666664,,21.5,,31.2,,62.5,,1.99,,20.5,,28.5,,55.8,,1.46,,5.0,,169.96666666666667
2024-07-10 18:00:00+00:00,236.0,,19.7,,26.0,,68.43333333333334,,1.0666666666666669,,20.0,,27.1,,70.9,,1.25,,19.3,,25.4,,65.2,,0.95,,0.0,,32.63333333333333
2024-07-10 19:00:00+00:00,237.0,,19.766666666666666,,23.133333333333336,,81.43333333333334,,0.5266666666666667,,19.9,,23.7,,83.2,,0.61,,19.6,,22.6,,79.2,,0.46,,0.0,,0.9
2024-07-10 20:00:00+00:00,238.0,,19.3,,21.766666666666666,,86.0,,0.3666666666666667,,19.5,,22.2,,87.8,,0.46,,19.1,,21.4,,82.8,,0.31,,0.0,,0.0
2024-07-10 21:00:00+00:00,239.0,,18.666666666666668,,20.73333333333333,,87.96666666666665,,0.2933333333333334,,18.9,,20.8,,88.9,,0.33,,18.5,,20.6,,86.6,,0.27,,0.0,,0.0
2024-07-10 22:00:00+00:00,240.0,,18.5,,19.933333333333334,,91.36666666666667,,0.2033333333333333,,18.8,,20.3,,91.6,,0.21,,18.2,,19.6,,91.1,,0.2,,0.0,,0.0
2024-07-10 23:00:00+00:00,241.0,,17.933333333333334,,19.166666666666668,,92.63333333333333,,0.1633333333333333,,18.0,,19.3,,93.1,,0.17,,17.8,,19.1,,92.3,,0.15,,0.0,,0.0
2024-07-11 00:00:00+00:00,242.0,,17.5,,18.53333333333333,,93.7,,0.1333333333333333,,17.6,,18.6,,94.1,,0.14,,17.4,,18.4,,93.3,,0.12,,0.0,,0.0
2024-07-11 01:00:00+00:00,243.0,,17.333333333333332,,18.2,,94.63333333333333,,0.1133333333333333,,17.5,,18.4,,94.9,,0.12,,17.2,,18.0,,94.3,,0.11,,0.0,,0.0
2024-07-11 02:00:00+00:00,244.0,,17.099999999999998,,17.866666666666667,,95.36666666666667,,0.0933333333333333,,17.2,,18.0,,95.6,,0.1,,17.0,,17.8,,95.1,,0.09,,0.0,,0.0
