,receivedAt,ecp_mean,temperature_mean,waterContent_mean,ecp_max,temperature_max,waterContent_max,ecp_min,temperature_min,waterContent_min,t_above_threshold
193,2025-01-09 00:00:00+00:00,0.0,4.2,0.0,0.0,4.295833333333333,0.0,0.0,4.104166666666667,0.0,0.0
194,2025-01-10 00:00:00+00:00,0.0,2.4993055555555554,0.0,0.0,2.8666666666666667,0.0,0.0,2.1083333333333334,0.0,0.0
195,2025-01-11 00:00:00+00:00,0.0,0.7666666666666666,0.0,0.0,0.9416666666666665,0.0,0.0,0.5708333333333333,0.0,0.0
196,2025-01-12 00:00:00+00:00,0.0,0.9152777777777777,0.0,0.0,1.1166666666666667,0.0,0.0,0.6958333333333333,0.0,0.0
197,2025-01-13 00:00:00+00:00,0.0,0.9402777777777778,0.0,0.0,1.1083333333333334,0.0,0.0,0.7541666666666668,0.0,0.0
198,2025-01-14 00:00:00+00:00,0.0,0.7999999999999999,0.0,0.0,0.9916666666666667,0.0,0.0,0.5875,0.0,0.0
199,2025-01-15 00:00:00+00:00,0.0,1.148611111111111,0.0,0.0,1.4166666666666667,0.0,0.0,0.8958333333333334,0.0,0.0
200,2025-01-16 00:00:00+00:00,0.0,1.4333333333333333,0.0,0.0,1.6833333333333333,0.0,0.0,1.1791666666666667,0.0,0.0
201,2025-01-17 00:00:00+00:00,0.0,1.0527777777777778,0.0,0.0,1.2583333333333333,0.0,0.0,0.7916666666666666,0.0,0.0
202,2025-01-18 00:00:00+00:00,0.0,1.222222222222222,0.0,0.0,1.4708333333333332,0.0,0.0,0.9125,0.0,0.0
203,2025-01-19 00:00:00+00:00,0.0,1.6819444444444445,0.0,0.0,1.8333333333333333,0.0,0.0,1.5250000000000001,0.0,0.0
204,2025-01-20 00:00:00+00:00,0.0,1.8451388888888889,0.0,0.0,2.0166666666666666,0.0,0.0,1.6666666666666667,0.0,0.0
205,2025-01-21 00:00:00+00:00,0.0,2.385964912280702,0.0,0.0,2.7842105263157895,0.0,0.0,1.9842105263157896,0.0,0.0
206,2025-01-22 00:00:00+00:00,0.0,1.7878472222222221,0.0,0.0,1.9749999999999999,0.0,0.0,1.575,0.0,0.0
207,2025-01-23 00:00:00+00:00,0.0,2.6,0.0,0.0,2.829166666666666,0.0,0.0,2.379166666666667,0.0,0.0
208,2025-01-24 00:00:00+00:00,0.0,1.9319444444444445,0.0,0.0,2.316666666666667,0.0,0.0,1.5291666666666668,0.0,0.0
209,2025-01-25 00:00:00+00:00,0.0,4.469444444444444,0.0,0.0,4.766666666666667,0.0,0.0,4.166666666666667,0.0,0.0
210,2025-01-26 00:00:00+00:00,0.0,5.457638888888888,0.0,0.0,5.6875,0.0,0.0,5.258333333333334,0.0,0.0
211,2025-01-27 00:00:00+00:00,0.0,5.384722222222222,0.0,0.0,5.479166666666667,0.0,0.0,5.2875000000000005,0.0,0.0
212,2025-01-28 00:00:00+00:00,0.0,6.980555555555555,0.0,0.0,7.2875000000000005,0.0,0.0,6.691666666666666,0.0,0.0
213,2025-01-29 00:00:00+00:00,0.0,2.631944444444444,0.0,0.0,3.033333333333333,0.0,0.0,2.2375000000000003,0.0,0.0
214,2025-01-30 00:00:00+00:00,0.0,2.276388888888889,0.0,0.0,2.6375,0.0,0.0,1.9083333333333332,0.0,0.0
215,2025-01-31 00:00:00+00:00,0.0,2.425,0.0,0.0,2.6166666666666667,0.0,0.0,2.216666666666667,0.0,0.0
216,2025-02-01 00:00:00+00:00,0.0,3.6888888888888887,0.0,0.0,3.8708333333333336,0.0,0.0,3.5208333333333335,0.0,0.0
217,2025-02-02 00:00:00+00:00,0.0,2.6972222222222224,0.0,0.0,3.0500000000000003,0.0,0.0,2.3708333333333336,0.0,0.0
