,receivedAt,dewpoint_mean,temperature_mean,humidity_mean,vaporPressureDeficit_mean
1389,2025-05-31 07:00:00+00:00,19.400000000000002,30.933333333333334,50.46666666666667,2.236666666666667
1390,2025-05-31 08:00:00+00:00,21.46666666666667,33.699999999999996,48.699999999999996,2.6833333333333336
1391,2025-05-31 09:00:00+00:00,20.566666666666666,34.36666666666667,44.333333333333336,3.0199999999999996
1392,2025-05-31 10:00:00+00:00,22.766666666666666,34.06666666666667,51.666666666666664,2.5833333333333335
1393,2025-05-31 11:00:00+00:00,22.766666666666666,34.9,49.300000000000004,2.8333333333333335
1394,2025-05-31 12:00:00+00:00,24.0,37.199999999999996,46.86666666666667,3.3699999999999997
1395,2025-05-31 13:00:00+00:00,22.333333333333332,38.833333333333336,38.766666666666666,4.25
1396,2025-05-31 14:00:00+00:00,21.96666666666667,37.13333333333333,41.56666666666666,3.703333333333333
1397,2025-05-31 15:00:00+00:00,21.599999999999998,35.43333333333334,44.56666666666666,3.1933333333333334
1398,2025-05-31 16:00:00+00:00,19.833333333333332,33.1,45.666666666666664,2.766666666666667
1399,2025-05-31 17:00:00+00:00,17.3,25.73333333333333,59.93333333333334,1.3499999999999999
1400,2025-05-31 18:00:00+00:00,17.066666666666666,21.033333333333335,78.3,0.5466666666666666
1401,2025-05-31 19:00:00+00:00,15.966666666666669,19.266666666666666,81.43333333333334,0.4166666666666667
1402,2025-05-31 20:00:00+00:00,15.533333333333333,18.166666666666668,84.73333333333333,0.32
1403,2025-05-31 21:00:00+00:00,15.233333333333334,16.8,90.66666666666667,0.18333333333333335
1404,2025-05-31 22:00:00+00:00,15.0,15.966666666666667,94.09999999999998,0.11
1405,2025-05-31 23:00:00+00:00,14.5,14.9,97.43333333333334,0.043333333333333335
1406,2025-06-01 00:00:00+00:00,14.166666666666666,14.4,98.5,0.023333333333333334
1407,2025-06-01 01:00:00+00:00,13.6,13.733333333333334,99.36666666666667,0.013333333333333334
1408,2025-06-01 02:00:00+00:00,13.166666666666666,13.166666666666666,100.0,0.0
1409,2025-06-01 03:00:00+00:00,12.700000000000001,12.700000000000001,100.0,0.0
1410,2025-06-01 04:00:00+00:00,14.066666666666668,14.166666666666666,99.39999999999999,0.01
1411,2025-06-01 05:00:00+00:00,17.233333333333334,20.166666666666668,83.86666666666666,0.4066666666666667
1412,2025-06-01 06:00:00+00:00,19.533333333333335,27.566666666666666,61.666666666666664,1.4233333333333331
1413,2025-06-01 07:00:00+00:00,20.833333333333332,31.666666666666668,52.699999999999996,2.216666666666667
1414,2025-06-01 08:00:00+00:00,22.96666666666667,34.63333333333333,50.666666666666664,2.723333333333333
1415,2025-06-01 09:00:00+00:00,23.433333333333334,36.800000000000004,46.13333333333333,3.3433333333333337
1416,2025-06-01 10:00:00+00:00,23.599999999999998,35.63333333333333,49.833333333333336,2.9133333333333336
1417,2025-06-01 11:00:00+00:00,25.2,37.666666666666664,49.06666666666666,3.3333333333333335
1418,2025-06-01 12:00:00+00:00,22.866666666666664,35.733333333333334,47.4,3.0866666666666664
1419,2025-06-01 13:00:00+00:00,20.733333333333334,33.6,47.36666666666667,2.8433333333333333
1420,2025-06-01 14:00:00+00:00,21.633333333333336,32.1,54.13333333333333,2.23
1421,2025-06-01 15:00:00+00:00,19.566666666666666,26.900000000000002,64.39999999999999,1.2833333333333332
1422,2025-06-01 16:00:00+00:00,20.099999999999998,27.96666666666667,62.4,1.42
1423,2025-06-01 17:00:00+00:00,19.066666666666666,25.633333333333336,67.13333333333333,1.09
1424,2025-06-01 18:00:00+00:00,17.8,22.03333333333333,77.23333333333333,0.6033333333333334
1425,2025-06-01 19:00:00+00:00,16.933333333333334,20.633333333333336,79.46666666666667,0.5033333333333333
1426,2025-06-01 20:00:00+00:00,16.7,19.966666666666665,81.46666666666667,0.43
1427,2025-06-01 21:00:00+00:00,16.433333333333334,19.366666666666664,83.3,0.38000000000000006
1428,2025-06-01 22:00:00+00:00,15.933333333333335,18.633333333333333,84.43333333333334,0.33666666666666667
1429,2025-06-01 23:00:00+00:00,16.0,18.566666666666666,85.03333333333335,0.32
1430,2025-06-02 00:00:00+00:00,16.0,18.400000000000002,86.16666666666667,0.29
1431,2025-06-02 01:00:00+00:00,16.2,17.8,90.46666666666665,0.19333333333333336
1432,2025-06-02 02:00:00+00:00,16.066666666666666,17.2,93.16666666666667,0.1366666666666667
1433,2025-06-02 03:00:00+00:00,16.0,17.133333333333333,93.16666666666667,0.13333333333333333
1434,2025-06-02 04:00:00+00:00,16.466666666666665,17.566666666666666,93.3,0.1366666666666667
1435,2025-06-02 05:00:00+00:00,18.566666666666666,21.666666666666668,82.89999999999999,0.4533333333333333
1436,2025-06-02 06:00:00+00:00,20.099999999999998,25.96666666666667,70.16666666666667,1.01
1437,2025-06-02 07:00:00+00:00,21.266666666666666,29.8,60.833333333333336,1.74
1438,2025-06-02 08:00:00+00:00,23.666666666666668,35.1,51.5,2.7433333333333336
1439,2025-06-02 09:00:00+00:00,23.599999999999998,34.93333333333333,51.833333333333336,2.716666666666667
1440,2025-06-02 10:00:00+00:00,22.96666666666667,32.9,56.166666666666664,2.2266666666666666
1441,2025-06-02 11:00:00+00:00,23.099999999999998,31.2,62.5,1.7666666666666666
1442,2025-06-02 12:00:00+00:00,23.266666666666666,31.833333333333332,60.699999999999996,1.8666666666666665
1443,2025-06-02 13:00:00+00:00,22.666666666666668,30.2,64.63333333333333,1.6166666666666665
1444,2025-06-02 14:00:00+00:00,18.8,24.46666666666667,70.83333333333333,0.8933333333333332
1445,2025-06-02 15:00:00+00:00,18.099999999999998,25.833333333333332,62.36666666666667,1.2533333333333332
1446,2025-06-02 16:00:00+00:00,16.8,24.266666666666666,63.1,1.1233333333333333
1447,2025-06-02 17:00:00+00:00,16.933333333333334,23.099999999999998,68.26666666666667,0.8966666666666666
1448,2025-06-02 18:00:00+00:00,16.3,21.566666666666666,72.13333333333333,0.7200000000000001
1449,2025-06-02 19:00:00+00:00,16.599999999999998,20.166666666666668,80.03333333333333,0.47333333333333333
1450,2025-06-02 20:00:00+00:00,16.433333333333334,19.599999999999998,82.10000000000001,0.4066666666666667
1451,2025-06-02 21:00:00+00:00,16.733333333333334,19.133333333333336,86.13333333333333,0.30666666666666664
1452,2025-06-02 22:00:00+00:00,16.633333333333336,18.733333333333334,87.89999999999999,0.26
1453,2025-06-02 23:00:00+00:00,16.733333333333334,18.166666666666668,91.33333333333333,0.18000000000000002
1454,2025-06-03 00:00:00+00:00,16.566666666666666,17.866666666666667,92.3,0.15666666666666665
1455,2025-06-03 01:00:00+00:00,16.55,17.4,94.75,0.10500000000000001
1456,2025-06-03 02:00:00+00:00,16.666666666666668,17.599999999999998,94.16666666666667,0.11666666666666668
1457,2025-06-03 03:00:00+00:00,16.766666666666666,17.433333333333334,95.73333333333333,0.08666666666666667
1458,2025-06-03 04:00:00+00:00,17.3,18.533333333333335,92.66666666666667,0.16
1459,2025-06-03 05:00:00+00:00,18.0,20.266666666666666,86.93333333333334,0.3133333333333333
1460,2025-06-03 06:00:00+00:00,18.900000000000002,23.066666666666666,77.86666666666667,0.6566666666666667
1461,2025-06-03 07:00:00+00:00,20.733333333333334,28.53333333333333,62.96666666666667,1.4766666666666666
1462,2025-06-03 08:00:00+00:00,21.900000000000002,32.233333333333334,54.93333333333334,2.2533333333333334
1463,2025-06-03 09:00:00+00:00,22.433333333333334,32.53333333333333,55.26666666666667,2.2133333333333334
1464,2025-06-03 10:00:00+00:00,23.3,34.06666666666667,53.36666666666667,2.49
1465,2025-06-03 11:00:00+00:00,23.933333333333334,35.93333333333333,49.9,2.97
1466,2025-06-03 12:00:00+00:00,24.46666666666667,37.96666666666667,46.166666666666664,3.5700000000000003
1467,2025-06-03 13:00:00+00:00,24.0,39.266666666666666,41.800000000000004,4.1433333333333335
1468,2025-06-03 14:00:00+00:00,22.96666666666667,37.73333333333333,42.666666666666664,3.776666666666667
1469,2025-06-03 15:00:00+00:00,21.933333333333334,35.13333333333333,46.36666666666667,3.08
1470,2025-06-03 16:00:00+00:00,16.766666666666666,28.0,50.866666666666674,1.8933333333333333
1471,2025-06-03 17:00:00+00:00,15.700000000000001,24.933333333333334,56.833333333333336,1.3666666666666665
1472,2025-06-03 18:00:00+00:00,17.2,20.666666666666668,81.3,0.48
1473,2025-06-03 19:00:00+00:00,17.03333333333333,17.2,98.73333333333333,0.02666666666666667
1474,2025-06-03 20:00:00+00:00,17.266666666666666,17.366666666666664,99.33333333333333,0.013333333333333334
1475,2025-06-03 21:00:00+00:00,17.049999999999997,17.25,98.6,0.03
1476,2025-06-03 22:00:00+00:00,16.466666666666665,16.666666666666668,98.76666666666667,0.023333333333333334
1477,2025-06-03 23:00:00+00:00,16.233333333333334,16.333333333333332,99.3,0.013333333333333334
1478,2025-06-04 00:00:00+00:00,16.133333333333333,16.133333333333333,99.76666666666667,0.006666666666666667
1479,2025-06-04 01:00:00+00:00,15.366666666666667,15.366666666666667,100.0,0.0
1480,2025-06-04 02:00:00+00:00,15.1,15.1,100.0,0.0
1481,2025-06-04 03:00:00+00:00,15.433333333333332,15.433333333333332,100.0,0.0
1482,2025-06-04 04:00:00+00:00,16.366666666666664,16.566666666666666,98.63333333333333,0.02666666666666667
1483,2025-06-04 05:00:00+00:00,18.099999999999998,19.133333333333336,94.0,0.1366666666666667
1484,2025-06-04 06:00:00+00:00,21.166666666666668,26.066666666666666,74.63333333333333,0.8733333333333334
1485,2025-06-04 07:00:00+00:00,21.666666666666668,31.133333333333336,57.13333333333333,1.9566666666666663
1486,2025-06-04 08:00:00+00:00,20.333333333333332,28.46666666666667,61.53333333333333,1.5066666666666666
1487,2025-06-04 09:00:00+00:00,20.966666666666665,28.433333333333337,64.03333333333333,1.4000000000000001
1488,2025-06-04 10:00:00+00:00,21.599999999999998,30.5,59.0,1.8
1489,2025-06-04 11:00:00+00:00,20.766666666666666,32.1,51.13333333333333,2.34
1490,2025-06-04 12:00:00+00:00,18.5,25.099999999999998,66.89999999999999,1.06
1491,2025-06-04 13:00:00+00:00,19.099999999999998,24.833333333333332,70.56666666666666,0.93
1492,2025-06-04 14:00:00+00:00,19.599999999999998,28.166666666666668,59.96666666666667,1.55
1493,2025-06-04 15:00:00+00:00,17.666666666666668,23.400000000000002,70.53333333333333,0.8766666666666666
1494,2025-06-04 16:00:00+00:00,18.133333333333336,21.53333333333333,81.16666666666667,0.49
1495,2025-06-04 17:00:00+00:00,17.666666666666668,19.366666666666667,89.8,0.22999999999999998
1496,2025-06-04 18:00:00+00:00,17.333333333333332,18.599999999999998,92.33333333333333,0.16333333333333333
1497,2025-06-04 19:00:00+00:00,16.633333333333333,17.3,95.93333333333334,0.08
1498,2025-06-04 20:00:00+00:00,16.566666666666666,17.033333333333335,97.10000000000001,0.05333333333333334
1499,2025-06-04 21:00:00+00:00,16.633333333333336,17.033333333333335,97.60000000000001,0.04666666666666667
1500,2025-06-04 22:00:00+00:00,16.566666666666666,17.0,97.36666666666667,0.049999999999999996
1501,2025-06-04 23:00:00+00:00,16.433333333333334,16.866666666666664,97.36666666666667,0.05333333333333334
1502,2025-06-05 00:00:00+00:00,16.3,16.766666666666666,97.23333333333333,0.05000000000000001
1503,2025-06-05 01:00:00+00:00,16.033333333333335,16.366666666666664,98.0,0.04
1504,2025-06-05 02:00:00+00:00,15.933333333333332,16.033333333333335,99.36666666666667,0.01
1505,2025-06-05 03:00:00+00:00,15.800000000000002,15.800000000000002,99.83333333333333,0.0033333333333333335
1506,2025-06-05 04:00:00+00:00,16.0,16.533333333333335,96.63333333333333,0.06333333333333334
1507,2025-06-05 05:00:00+00:00,17.2,19.3,87.66666666666667,0.28
1508,2025-06-05 06:00:00+00:00,17.833333333333332,21.7,78.83333333333333,0.5566666666666666
1509,2025-06-05 07:00:00+00:00,18.833333333333332,25.3,68.16666666666667,1.08
1510,2025-06-05 08:00:00+00:00,21.333333333333332,31.066666666666666,56.4,1.9799999999999998
1511,2025-06-05 09:00:00+00:00,20.866666666666667,29.566666666666666,59.699999999999996,1.7133333333333336
1512,2025-06-05 10:00:00+00:00,20.166666666666668,27.899999999999995,62.86666666666667,1.4000000000000001
1513,2025-06-05 11:00:00+00:00,21.2,31.5,54.76666666666667,2.15
1514,2025-06-05 12:00:00+00:00,19.833333333333332,27.066666666666666,65.23333333333333,1.3166666666666667
1515,2025-06-05 13:00:00+00:00,17.933333333333334,21.566666666666666,80.13333333333333,0.5166666666666667
1516,2025-06-05 14:00:00+00:00,18.833333333333332,23.333333333333332,76.3,0.7066666666666667
1517,2025-06-05 15:00:00+00:00,18.833333333333332,23.5,75.46666666666667,0.7266666666666666
1518,2025-06-05 16:00:00+00:00,17.566666666666666,19.766666666666666,87.10000000000001,0.3
1519,2025-06-05 17:00:00+00:00,16.666666666666668,17.733333333333334,93.5,0.13333333333333333
1520,2025-06-05 18:00:00+00:00,16.8,17.3,97.06666666666668,0.056666666666666664
1521,2025-06-05 19:00:00+00:00,16.633333333333336,16.766666666666666,99.3,0.013333333333333334
1522,2025-06-05 20:00:00+00:00,16.733333333333334,16.733333333333334,99.96666666666665,0.0
1523,2025-06-05 21:00:00+00:00,16.599999999999998,16.599999999999998,100.0,0.0
1524,2025-06-05 22:00:00+00:00,16.3,16.3,100.0,0.0
1525,2025-06-05 23:00:00+00:00,15.666666666666666,15.666666666666666,100.0,0.0
1526,2025-06-06 00:00:00+00:00,14.966666666666667,14.966666666666667,100.0,0.0
1527,2025-06-06 01:00:00+00:00,14.833333333333334,14.833333333333334,100.0,0.0
1528,2025-06-06 02:00:00+00:00,14.666666666666666,14.666666666666666,100.0,0.0
1529,2025-06-06 03:00:00+00:00,15.0,15.0,100.0,0.0
1530,2025-06-06 04:00:00+00:00,15.633333333333335,15.633333333333335,100.0,0.0
1531,2025-06-06 05:00:00+00:00,16.8,18.366666666666667,90.7,0.20666666666666667
1532,2025-06-06 06:00:00+00:00,19.166666666666668,25.2,69.46666666666667,0.9933333333333333
1533,2025-06-06 07:00:00+00:00,20.900000000000002,30.266666666666666,57.36666666666667,1.8500000000000003
1534,2025-06-06 08:00:00+00:00,21.400000000000002,32.833333333333336,51.03333333333333,2.44
1535,2025-06-06 09:00:00+00:00,23.433333333333334,35.6,49.300000000000004,2.9466666666666668
1536,2025-06-06 10:00:00+00:00,23.566666666666666,35.46666666666667,50.23333333333333,2.873333333333333
1537,2025-06-06 11:00:00+00:00,24.03333333333333,36.266666666666666,49.26666666666667,3.0566666666666666
1538,2025-06-06 12:00:00+00:00,22.233333333333334,34.06666666666666,50.1,2.66
1539,2025-06-06 13:00:00+00:00,22.53333333333333,35.666666666666664,46.5,3.1300000000000003
1540,2025-06-06 14:00:00+00:00,22.400000000000002,35.0,47.9,2.936666666666667
1541,2025-06-06 15:00:00+00:00,21.933333333333334,32.4,54.199999999999996,2.2333333333333334
1542,2025-06-06 16:00:00+00:00,19.333333333333332,27.03333333333333,62.9,1.3333333333333333
1543,2025-06-06 17:00:00+00:00,19.5,24.099999999999998,75.60000000000001,0.7366666666666667
1544,2025-06-06 18:00:00+00:00,18.166666666666668,21.46666666666667,81.5,0.4766666666666666
1545,2025-06-06 19:00:00+00:00,17.599999999999998,19.96666666666667,86.36666666666667,0.32
1546,2025-06-06 20:00:00+00:00,17.166666666666668,18.766666666666666,90.39999999999999,0.20666666666666667
1547,2025-06-06 21:00:00+00:00,16.666666666666668,17.566666666666666,94.39999999999999,0.11
1548,2025-06-06 22:00:00+00:00,16.166666666666668,16.566666666666666,97.46666666666665,0.049999999999999996
1549,2025-06-06 23:00:00+00:00,16.099999999999998,16.400000000000002,98.16666666666667,0.03333333333333333
1550,2025-06-07 00:00:00+00:00,15.433333333333332,15.700000000000001,98.26666666666667,0.03333333333333333
1551,2025-06-07 01:00:00+00:00,15.1,15.333333333333334,98.60000000000001,0.023333333333333334
1552,2025-06-07 02:00:00+00:00,14.4,14.433333333333332,99.8,0.0033333333333333335
1553,2025-06-07 03:00:00+00:00,14.166666666666666,14.166666666666666,100.0,0.0
1554,2025-06-07 04:00:00+00:00,16.033333333333335,16.733333333333334,95.7,0.08333333333333333
1555,2025-06-07 05:00:00+00:00,16.366666666666664,18.0,90.3,0.20333333333333334
1556,2025-06-07 06:00:00+00:00,17.833333333333332,21.0,82.2,0.4466666666666666
1557,2025-06-07 07:00:00+00:00,18.366666666666664,22.266666666666666,78.76666666666667,0.57
1558,2025-06-07 08:00:00+00:00,20.400000000000002,26.633333333333336,68.66666666666667,1.0933333333333335
1559,2025-06-07 09:00:00+00:00,23.233333333333334,32.833333333333336,57.166666666666664,2.1366666666666667
1560,2025-06-07 10:00:00+00:00,24.133333333333336,33.6,57.6,2.22
1561,2025-06-07 11:00:00+00:00,23.46666666666667,35.266666666666666,50.56666666666666,2.8366666666666664
1562,2025-06-07 12:00:00+00:00,21.8,31.566666666666666,56.300000000000004,2.0233333333333334
1563,2025-06-07 13:00:00+00:00,21.3,32.300000000000004,52.9,2.37
1564,2025-06-07 14:00:00+00:00,22.933333333333334,34.333333333333336,51.6,2.6566666666666667
1565,2025-06-07 15:00:00+00:00,20.3,28.7,60.833333333333336,1.5666666666666667
1566,2025-06-07 16:00:00+00:00,21.133333333333336,29.86666666666667,59.70000000000001,1.7300000000000002
1567,2025-06-07 17:00:00+00:00,18.46666666666667,24.833333333333332,67.93333333333334,1.0266666666666666
1568,2025-06-07 18:00:00+00:00,17.433333333333334,20.066666666666666,85.3,0.36333333333333334
1569,2025-06-07 19:00:00+00:00,17.666666666666668,18.96666666666667,92.2,0.17
1570,2025-06-07 20:00:00+00:00,18.066666666666666,19.766666666666666,89.8,0.23666666666666666
1571,2025-06-07 21:00:00+00:00,17.766666666666666,19.133333333333333,91.83333333333333,0.18333333333333335
1572,2025-06-07 22:00:00+00:00,17.666666666666668,18.866666666666667,92.89999999999999,0.15666666666666668
1573,2025-06-07 23:00:00+00:00,17.5,18.8,92.3,0.16666666666666666
1574,2025-06-08 00:00:00+00:00,17.266666666666666,18.5,92.63333333333333,0.15666666666666665
1575,2025-06-08 01:00:00+00:00,17.166666666666668,18.333333333333332,92.8,0.15333333333333335
1576,2025-06-08 02:00:00+00:00,16.666666666666668,17.5,95.0,0.09999999999999999
1577,2025-06-08 03:00:00+00:00,16.7,17.766666666666666,93.43333333333334,0.1366666666666667
1578,2025-06-08 04:00:00+00:00,17.2,18.866666666666667,90.10000000000001,0.21666666666666665
1579,2025-06-08 05:00:00+00:00,17.666666666666668,19.933333333333334,87.0,0.31
1580,2025-06-08 06:00:00+00:00,19.466666666666665,25.133333333333336,71.33333333333333,0.96
1581,2025-06-08 07:00:00+00:00,22.3,30.799999999999997,60.699999999999996,1.7766666666666666
1582,2025-06-08 08:00:00+00:00,24.166666666666668,35.43333333333333,52.1,2.763333333333333
1583,2025-06-08 09:00:00+00:00,23.666666666666668,34.800000000000004,52.6,2.676666666666667
1584,2025-06-08 10:00:00+00:00,24.433333333333334,36.233333333333334,50.6,2.983333333333333
1585,2025-06-08 11:00:00+00:00,22.53333333333333,34.96666666666667,48.56666666666666,2.8833333333333333
1586,2025-06-08 12:00:00+00:00,23.366666666666664,37.9,43.666666666666664,3.76
1587,2025-06-08 13:00:00+00:00,24.7,40.733333333333334,40.13333333333333,4.593333333333333
1588,2025-06-08 14:00:00+00:00,24.133333333333336,39.833333333333336,40.73333333333333,4.333333333333333
1589,2025-06-08 15:00:00+00:00,22.666666666666668,35.93333333333333,46.26666666666667,3.206666666666667
1590,2025-06-08 16:00:00+00:00,21.066666666666666,32.699999999999996,50.300000000000004,2.466666666666667
1591,2025-06-08 17:00:00+00:00,18.266666666666666,26.133333333333336,62.13333333333333,1.2966666666666666
1592,2025-06-08 18:00:00+00:00,17.766666666666666,23.03333333333333,72.66666666666667,0.7766666666666667
1593,2025-06-08 19:00:00+00:00,17.099999999999998,20.966666666666665,78.7,0.5299999999999999
1594,2025-06-08 20:00:00+00:00,16.633333333333333,19.366666666666667,84.39999999999999,0.35000000000000003
1595,2025-06-08 21:00:00+00:00,16.766666666666666,18.433333333333334,90.3,0.20666666666666667
1596,2025-06-08 22:00:00+00:00,16.233333333333334,17.233333333333334,93.83333333333333,0.12333333333333334
1597,2025-06-08 23:00:00+00:00,15.700000000000001,16.233333333333334,96.7,0.06333333333333334
1598,2025-06-09 00:00:00+00:00,14.633333333333333,14.966666666666667,97.83333333333333,0.03666666666666667
1599,2025-06-09 01:00:00+00:00,12.0,13.0,93.63333333333333,0.09666666666666668
1600,2025-06-09 02:00:00+00:00,10.733333333333334,12.1,91.36666666666667,0.12333333333333334
1601,2025-06-09 03:00:00+00:00,10.1,10.966666666666669,94.46666666666665,0.07333333333333335
1602,2025-06-09 04:00:00+00:00,11.066666666666668,12.266666666666666,92.43333333333334,0.11
1603,2025-06-09 05:00:00+00:00,13.033333333333333,17.099999999999998,77.60000000000001,0.45333333333333337
1604,2025-06-09 06:00:00+00:00,15.833333333333334,25.46666666666667,55.26666666666667,1.46
1605,2025-06-09 07:00:00+00:00,17.0,28.96666666666667,48.43333333333334,2.07
1606,2025-06-09 08:00:00+00:00,18.566666666666666,31.899999999999995,45.06666666666666,2.6
1607,2025-06-09 09:00:00+00:00,18.2,33.96666666666667,39.333333333333336,3.223333333333333
1608,2025-06-09 10:00:00+00:00,20.900000000000002,34.6,44.76666666666667,3.0366666666666666
1609,2025-06-09 11:00:00+00:00,21.633333333333336,35.6,44.13333333333333,3.25
1610,2025-06-09 12:00:00+00:00,23.599999999999998,37.86666666666667,43.93333333333334,3.69
1611,2025-06-09 13:00:00+00:00,22.900000000000002,38.93333333333333,39.699999999999996,4.2
1612,2025-06-09 14:00:00+00:00,21.833333333333332,37.53333333333334,40.13333333333333,3.8699999999999997
1613,2025-06-09 15:00:00+00:00,20.333333333333332,34.53333333333333,43.300000000000004,3.11
1614,2025-06-09 16:00:00+00:00,18.599999999999998,31.433333333333334,46.63333333333333,2.48
1615,2025-06-09 17:00:00+00:00,16.233333333333334,24.96666666666667,58.9,1.3233333333333335
1616,2025-06-09 18:00:00+00:00,15.566666666666668,20.099999999999998,75.3,0.5866666666666667
1617,2025-06-09 19:00:00+00:00,14.833333333333334,17.633333333333333,83.66666666666667,0.32666666666666666
1618,2025-06-09 20:00:00+00:00,14.4,16.733333333333334,86.2,0.26666666666666666
1619,2025-06-09 21:00:00+00:00,14.033333333333333,15.366666666666667,91.96666666666665,0.14333333333333334
1620,2025-06-09 22:00:00+00:00,13.833333333333334,14.366666666666667,96.7,0.05333333333333334
1621,2025-06-09 23:00:00+00:00,13.433333333333332,13.833333333333334,97.60000000000001,0.04
1622,2025-06-10 00:00:00+00:00,13.766666666666666,13.9,99.13333333333333,0.013333333333333334
1623,2025-06-10 01:00:00+00:00,14.299999999999999,14.733333333333334,97.39999999999999,0.043333333333333335
1624,2025-06-10 02:00:00+00:00,14.0,15.466666666666667,91.06666666666666,0.15666666666666665
1625,2025-06-10 03:00:00+00:00,14.066666666666668,15.233333333333334,92.66666666666667,0.12666666666666668
1626,2025-06-10 04:00:00+00:00,14.333333333333334,15.466666666666667,93.2,0.12
1627,2025-06-10 05:00:00+00:00,17.066666666666666,20.400000000000002,81.76666666666667,0.47000000000000003
1628,2025-06-10 06:00:00+00:00,19.033333333333335,27.933333333333334,58.53333333333333,1.5666666666666667
1629,2025-06-10 07:00:00+00:00,20.466666666666665,31.099999999999998,53.23333333333333,2.1199999999999997
1630,2025-06-10 08:00:00+00:00,21.7,34.36666666666667,47.56666666666666,2.85
1631,2025-06-10 09:00:00+00:00,22.766666666666666,35.9,46.73333333333333,3.15
1632,2025-06-10 10:00:00+00:00,24.099999999999998,35.93333333333334,50.56666666666666,2.9233333333333333
1633,2025-06-10 11:00:00+00:00,23.333333333333332,37.0,45.46666666666667,3.4166666666666665
1634,2025-06-10 12:00:00+00:00,25.7,39.666666666666664,45.166666666666664,3.98
1635,2025-06-10 13:00:00+00:00,25.133333333333336,40.46666666666667,41.96666666666667,4.386666666666667
1636,2025-06-10 14:00:00+00:00,23.53333333333333,38.266666666666666,42.9,3.8366666666666664
1637,2025-06-10 15:00:00+00:00,21.900000000000002,34.766666666666666,47.1,2.94
1638,2025-06-10 16:00:00+00:00,19.266666666666666,28.766666666666666,56.63333333333333,1.7433333333333334
1639,2025-06-10 17:00:00+00:00,18.166666666666668,24.96666666666667,66.10000000000001,1.0733333333333335
1640,2025-06-10 18:00:00+00:00,17.433333333333334,22.099999999999998,75.0,0.67
1641,2025-06-10 19:00:00+00:00,17.03333333333333,19.599999999999998,85.5,0.3333333333333333
1642,2025-06-10 20:00:00+00:00,16.53333333333333,17.766666666666666,92.66666666666667,0.15
1643,2025-06-10 21:00:00+00:00,15.933333333333332,16.666666666666668,95.43333333333334,0.08666666666666667
1644,2025-06-10 22:00:00+00:00,15.4,15.799999999999999,97.7,0.04
1645,2025-06-10 23:00:00+00:00,15.233333333333334,15.433333333333332,98.93333333333334,0.02
1646,2025-06-11 00:00:00+00:00,14.700000000000001,14.700000000000001,99.89999999999999,0.0033333333333333335
1647,2025-06-11 01:00:00+00:00,14.299999999999999,14.299999999999999,100.0,0.0
1648,2025-06-11 02:00:00+00:00,13.766666666666666,13.766666666666666,100.0,0.0
1649,2025-06-11 03:00:00+00:00,13.233333333333334,13.233333333333334,100.0,0.0
1650,2025-06-11 04:00:00+00:00,14.700000000000001,14.733333333333334,99.73333333333333,0.0033333333333333335
1651,2025-06-11 05:00:00+00:00,17.866666666666667,20.066666666666666,87.73333333333333,0.32
1652,2025-06-11 06:00:00+00:00,20.133333333333333,27.8,63.099999999999994,1.3933333333333333
1653,2025-06-11 07:00:00+00:00,21.166666666666668,31.233333333333334,55.166666666666664,2.0500000000000003
1654,2025-06-11 08:00:00+00:00,23.46666666666667,34.6,52.36666666666667,2.6266666666666665
1655,2025-06-11 09:00:00+00:00,24.133333333333336,36.36666666666667,49.333333333333336,3.0733333333333337
1656,2025-06-11 10:00:00+00:00,24.933333333333334,36.56666666666666,51.26666666666667,2.98
1657,2025-06-11 11:00:00+00:00,25.366666666666664,37.4,50.23333333333333,3.1933333333333334
1658,2025-06-11 12:00:00+00:00,24.333333333333332,38.0,45.63333333333333,3.6266666666666665
1659,2025-06-11 13:00:00+00:00,26.0,41.199999999999996,42.333333333333336,4.533333333333334
1660,2025-06-11 14:00:00+00:00,23.0,37.86666666666667,42.4,3.7900000000000005
1661,2025-06-11 15:00:00+00:00,22.333333333333332,35.46666666666667,46.5,3.0866666666666664
1662,2025-06-11 16:00:00+00:00,20.099999999999998,32.96666666666667,46.666666666666664,2.6833333333333336
1663,2025-06-11 17:00:00+00:00,17.833333333333332,27.366666666666664,56.166666666666664,1.6066666666666667
1664,2025-06-11 18:00:00+00:00,17.766666666666666,23.433333333333334,70.76666666666667,0.8466666666666667
1665,2025-06-11 19:00:00+00:00,16.966666666666665,21.233333333333334,76.66666666666667,0.59
1666,2025-06-11 20:00:00+00:00,16.900000000000002,20.099999999999998,81.83333333333333,0.4266666666666667
1667,2025-06-11 21:00:00+00:00,16.8,19.166666666666668,86.46666666666665,0.3
1668,2025-06-11 22:00:00+00:00,16.366666666666664,18.866666666666667,85.53333333333335,0.31666666666666665
1669,2025-06-11 23:00:00+00:00,16.166666666666668,18.833333333333332,84.46666666666667,0.33666666666666667
1670,2025-06-12 00:00:00+00:00,15.9,18.433333333333334,85.10000000000001,0.31666666666666665
1671,2025-06-12 01:00:00+00:00,15.433333333333332,16.400000000000002,94.06666666666666,0.11333333333333334
1672,2025-06-12 02:00:00+00:00,15.033333333333333,15.466666666666667,97.43333333333334,0.043333333333333335
1673,2025-06-12 03:00:00+00:00,14.533333333333333,14.800000000000002,98.33333333333333,0.03
