,receivedAt,dewpoint_mean,temperature_mean,humidity_mean,vaporPressureDeficit_mean
1048,2025-05-17 02:00:00+00:00,4.466666666666667,4.766666666666667,98.06666666666666,0.02
1049,2025-05-17 03:00:00+00:00,4.166666666666667,4.3999999999999995,98.39999999999999,0.013333333333333334
1050,2025-05-17 04:00:00+00:00,4.933333333333334,5.233333333333333,97.7,0.016666666666666666
1051,2025-05-17 05:00:00+00:00,7.266666666666667,9.533333333333333,86.13333333333333,0.17333333333333334
1052,2025-05-17 06:00:00+00:00,8.666666666666666,17.066666666666666,58.53333333333333,0.8333333333333334
1053,2025-05-17 07:00:00+00:00,9.333333333333334,22.833333333333332,42.43333333333334,1.6066666666666667
1054,2025-05-17 08:00:00+00:00,10.466666666666667,24.866666666666664,40.36666666666667,1.8766666666666667
1055,2025-05-17 09:00:00+00:00,10.299999999999999,26.633333333333336,36.0,2.233333333333333
1056,2025-05-17 10:00:00+00:00,8.366666666666667,26.566666666666666,31.73333333333333,2.393333333333333
1057,2025-05-17 11:00:00+00:00,8.733333333333333,27.566666666666666,30.8,2.5566666666666666
1058,2025-05-17 12:00:00+00:00,9.866666666666667,28.8,30.8,2.7600000000000002
1059,2025-05-17 13:00:00+00:00,9.533333333333333,26.266666666666666,34.93333333333333,2.2533333333333334
1060,2025-05-17 14:00:00+00:00,8.4,24.866666666666664,35.233333333333334,2.06
1061,2025-05-17 15:00:00+00:00,7.8999999999999995,21.166666666666668,42.6,1.4433333333333334
1062,2025-05-17 16:00:00+00:00,10.166666666666666,22.7,45.13333333333333,1.5133333333333334
1063,2025-05-17 17:00:00+00:00,8.200000000000001,18.96666666666667,49.86666666666667,1.1033333333333333
1064,2025-05-17 18:00:00+00:00,7.8999999999999995,14.066666666666668,66.66666666666667,0.5366666666666667
1065,2025-05-17 19:00:00+00:00,7.133333333333333,11.733333333333334,73.63333333333333,0.36333333333333334
1066,2025-05-17 20:00:00+00:00,7.066666666666666,11.4,75.0,0.33666666666666667
1067,2025-05-17 21:00:00+00:00,7.133333333333333,10.200000000000001,81.39999999999999,0.2333333333333333
1068,2025-05-17 22:00:00+00:00,7.1000000000000005,10.0,82.39999999999999,0.21666666666666667
1069,2025-05-17 23:00:00+00:00,7.15,10.0,82.75,0.21
1070,2025-05-18 00:00:00+00:00,6.933333333333334,8.3,91.33333333333333,0.09666666666666668
1071,2025-05-18 01:00:00+00:00,6.266666666666667,7.0,95.0,0.049999999999999996
1072,2025-05-18 02:00:00+00:00,5.633333333333333,6.1000000000000005,96.89999999999999,0.03
1073,2025-05-18 03:00:00+00:00,5.2,5.5,97.86666666666667,0.02
1074,2025-05-18 04:00:00+00:00,6.066666666666666,6.433333333333334,97.46666666666665,0.023333333333333334
1075,2025-05-18 05:00:00+00:00,8.200000000000001,10.366666666666667,86.63333333333333,0.17666666666666667
1076,2025-05-18 06:00:00+00:00,10.633333333333333,17.8,63.46666666666666,0.77
1077,2025-05-18 07:00:00+00:00,11.266666666666666,22.46666666666667,49.300000000000004,1.3766666666666667
1078,2025-05-18 08:00:00+00:00,13.299999999999999,26.03333333333333,45.4,1.8399999999999999
1079,2025-05-18 09:00:00+00:00,14.733333333333334,28.3,43.53333333333333,2.1733333333333333
1080,2025-05-18 10:00:00+00:00,12.633333333333333,28.933333333333334,36.699999999999996,2.526666666666667
1081,2025-05-18 11:00:00+00:00,12.466666666666667,28.766666666666666,36.699999999999996,2.5100000000000002
1082,2025-05-18 12:00:00+00:00,13.0,31.266666666666666,32.800000000000004,3.0666666666666664
1083,2025-05-18 13:00:00+00:00,13.1,30.866666666666664,33.766666666666666,2.953333333333333
1084,2025-05-18 14:00:00+00:00,13.333333333333334,28.066666666666666,40.43333333333334,2.3000000000000003
1085,2025-05-18 15:00:00+00:00,12.266666666666666,25.0,45.199999999999996,1.74
1086,2025-05-18 16:00:00+00:00,12.666666666666666,22.933333333333334,52.53333333333333,1.3266666666666667
1087,2025-05-18 17:00:00+00:00,12.799999999999999,20.033333333333335,63.46666666666667,0.8633333333333333
1088,2025-05-18 18:00:00+00:00,11.1,16.466666666666665,70.8,0.5499999999999999
1089,2025-05-18 19:00:00+00:00,10.200000000000001,14.733333333333334,74.46666666666667,0.4266666666666667
1090,2025-05-18 20:00:00+00:00,9.799999999999999,13.833333333333334,76.8,0.3666666666666667
1091,2025-05-18 21:00:00+00:00,9.666666666666666,12.866666666666667,80.93333333333334,0.2833333333333333
1092,2025-05-18 22:00:00+00:00,9.5,11.933333333333332,85.0,0.21
1093,2025-05-18 23:00:00+00:00,9.066666666666666,11.266666666666666,86.46666666666665,0.18333333333333335
1094,2025-05-19 00:00:00+00:00,8.5,9.666666666666666,92.39999999999999,0.09333333333333334
1095,2025-05-19 01:00:00+00:00,7.6000000000000005,8.2,96.23333333333333,0.04
1096,2025-05-19 02:00:00+00:00,7.266666666666667,7.6000000000000005,97.8,0.023333333333333334
1097,2025-05-19 03:00:00+00:00,6.833333333333333,7.033333333333334,98.7,0.013333333333333334
1098,2025-05-19 04:00:00+00:00,7.866666666666667,8.033333333333333,98.60000000000001,0.013333333333333334
1099,2025-05-19 05:00:00+00:00,10.366666666666667,12.1,89.5,0.15666666666666665
1100,2025-05-19 06:00:00+00:00,12.933333333333332,19.366666666666664,66.83333333333333,0.7666666666666666
1101,2025-05-19 07:00:00+00:00,12.699999999999998,23.933333333333334,49.56666666666666,1.5033333333333332
1102,2025-05-19 08:00:00+00:00,14.833333333333334,27.366666666666664,46.36666666666667,1.9533333333333331
1103,2025-05-19 09:00:00+00:00,14.866666666666667,29.233333333333334,41.73333333333333,2.37
1104,2025-05-19 10:00:00+00:00,14.833333333333334,30.2,39.199999999999996,2.6133333333333333
1105,2025-05-19 11:00:00+00:00,13.933333333333332,29.3,39.03333333333333,2.4866666666666664
1106,2025-05-19 12:00:00+00:00,14.966666666666669,32.300000000000004,35.13333333333333,3.1366666666666667
1107,2025-05-19 13:00:00+00:00,15.766666666666666,32.03333333333333,37.53333333333333,2.9766666666666666
1108,2025-05-19 14:00:00+00:00,14.566666666666668,30.266666666666666,38.5,2.6733333333333333
1109,2025-05-19 15:00:00+00:00,16.866666666666667,26.933333333333334,54.76666666666667,1.6866666666666668
1110,2025-05-19 16:00:00+00:00,15.833333333333334,21.833333333333332,68.89999999999999,0.8133333333333334
1111,2025-05-19 17:00:00+00:00,16.766666666666666,20.466666666666665,79.43333333333334,0.49666666666666665
1112,2025-05-19 18:00:00+00:00,14.766666666666666,17.53333333333333,84.10000000000001,0.3233333333333333
1113,2025-05-19 19:00:00+00:00,13.700000000000001,15.933333333333332,86.83333333333333,0.24
1114,2025-05-19 20:00:00+00:00,13.0,15.133333333333333,87.16666666666667,0.22
1115,2025-05-19 21:00:00+00:00,13.033333333333333,14.933333333333332,88.5,0.19666666666666668
1116,2025-05-19 22:00:00+00:00,12.9,14.133333333333333,92.36666666666667,0.12333333333333334
1117,2025-05-19 23:00:00+00:00,12.733333333333334,13.700000000000001,93.83333333333333,0.09666666666666666
1118,2025-05-20 00:00:00+00:00,12.233333333333334,12.799999999999999,96.3,0.056666666666666664
1119,2025-05-20 01:00:00+00:00,12.466666666666667,13.066666666666668,96.06666666666666,0.06
1120,2025-05-20 02:00:00+00:00,12.533333333333333,13.200000000000001,95.7,0.06666666666666667
1121,2025-05-20 03:00:00+00:00,12.533333333333333,13.233333333333334,95.60000000000001,0.06666666666666667
1122,2025-05-20 04:00:00+00:00,13.1,14.200000000000001,93.26666666666667,0.11333333333333333
1123,2025-05-20 05:00:00+00:00,13.5,15.033333333333333,90.73333333333333,0.15666666666666665
1124,2025-05-20 06:00:00+00:00,14.766666666666666,17.233333333333334,85.63333333333333,0.2833333333333333
1125,2025-05-20 07:00:00+00:00,15.766666666666666,18.7,83.10000000000001,0.36333333333333334
1126,2025-05-20 08:00:00+00:00,16.466666666666665,19.833333333333332,81.3,0.4366666666666667
1127,2025-05-20 09:00:00+00:00,16.966666666666665,20.966666666666665,78.10000000000001,0.5433333333333333
1128,2025-05-20 10:00:00+00:00,15.766666666666666,19.599999999999998,78.63333333333334,0.49
1129,2025-05-20 11:00:00+00:00,16.933333333333334,21.96666666666667,73.16666666666667,0.71
1130,2025-05-20 12:00:00+00:00,15.1,17.666666666666668,85.2,0.3066666666666667
1131,2025-05-20 13:00:00+00:00,16.900000000000002,20.266666666666666,81.39999999999999,0.4666666666666666
1132,2025-05-20 14:00:00+00:00,15.933333333333332,18.53333333333333,85.13333333333333,0.33666666666666667
1133,2025-05-20 15:00:00+00:00,14.799999999999999,15.866666666666667,93.5,0.11666666666666665
1134,2025-05-20 16:00:00+00:00,14.733333333333334,15.4,95.76666666666667,0.07333333333333333
1135,2025-05-20 17:00:00+00:00,14.766666666666666,15.333333333333334,96.39999999999999,0.06333333333333334
1136,2025-05-20 18:00:00+00:00,14.133333333333333,14.5,97.7,0.03666666666666667
1137,2025-05-20 19:00:00+00:00,13.366666666666667,13.466666666666667,99.3,0.01
1138,2025-05-20 20:00:00+00:00,12.6,12.633333333333333,99.76666666666667,0.0033333333333333335
1139,2025-05-20 21:00:00+00:00,12.45,12.45,100.0,0.0
1140,2025-05-20 22:00:00+00:00,11.633333333333333,11.633333333333333,100.0,0.0
1141,2025-05-20 23:00:00+00:00,11.133333333333333,11.133333333333333,100.0,0.0
1142,2025-05-21 00:00:00+00:00,11.4,11.4,100.0,0.0
1143,2025-05-21 01:00:00+00:00,11.266666666666666,11.266666666666666,100.0,0.0
1144,2025-05-21 02:00:00+00:00,11.166666666666666,11.166666666666666,100.0,0.0
1145,2025-05-21 03:00:00+00:00,11.1,11.1,100.0,0.0
1146,2025-05-21 04:00:00+00:00,11.799999999999999,11.799999999999999,100.0,0.0
1147,2025-05-21 05:00:00+00:00,13.433333333333332,14.033333333333333,96.39999999999999,0.06333333333333334
1148,2025-05-21 06:00:00+00:00,14.299999999999999,17.866666666666667,79.89999999999999,0.4166666666666667
1149,2025-05-21 07:00:00+00:00,15.200000000000001,17.3,87.76666666666667,0.24666666666666667
1150,2025-05-21 08:00:00+00:00,18.933333333333334,20.566666666666666,90.5,0.25
1151,2025-05-21 09:00:00+00:00,21.099999999999998,24.666666666666668,80.66666666666667,0.6
1152,2025-05-21 10:00:00+00:00,16.833333333333332,23.866666666666664,65.2,1.0599999999999998
1153,2025-05-21 11:00:00+00:00,16.233333333333334,20.566666666666666,76.36666666666667,0.5766666666666667
1154,2025-05-21 12:00:00+00:00,15.4,18.266666666666666,83.53333333333333,0.35000000000000003
1155,2025-05-21 13:00:00+00:00,15.733333333333334,17.866666666666664,87.5,0.25333333333333335
1156,2025-05-21 14:00:00+00:00,16.3,18.8,85.66666666666667,0.31
1157,2025-05-21 15:00:00+00:00,16.633333333333333,20.833333333333332,77.06666666666666,0.57
1158,2025-05-21 16:00:00+00:00,16.066666666666666,20.266666666666666,77.06666666666666,0.5533333333333333
1159,2025-05-21 17:00:00+00:00,15.133333333333333,17.766666666666666,84.56666666666666,0.31333333333333335
1160,2025-05-21 18:00:00+00:00,13.066666666666668,14.433333333333332,91.60000000000001,0.13999999999999999
1161,2025-05-21 19:00:00+00:00,13.033333333333333,13.6,96.46666666666665,0.05666666666666667
1162,2025-05-21 20:00:00+00:00,12.9,13.133333333333333,98.56666666666666,0.023333333333333334
1163,2025-05-21 21:00:00+00:00,12.9,13.066666666666668,98.89999999999999,0.016666666666666666
1164,2025-05-21 22:00:00+00:00,12.799999999999999,12.966666666666667,98.76666666666667,0.016666666666666666
1165,2025-05-21 23:00:00+00:00,12.733333333333334,12.766666666666666,99.83333333333333,0.0033333333333333335
1166,2025-05-22 00:00:00+00:00,12.6,12.6,100.0,0.0
1167,2025-05-22 01:00:00+00:00,12.733333333333334,12.733333333333334,100.0,0.0
1168,2025-05-22 02:00:00+00:00,12.833333333333334,12.833333333333334,100.0,0.0
1169,2025-05-22 03:00:00+00:00,12.766666666666666,12.766666666666666,100.0,0.0
1170,2025-05-22 04:00:00+00:00,12.933333333333332,12.933333333333332,100.0,0.0
1171,2025-05-22 05:00:00+00:00,13.433333333333332,13.5,99.5,0.006666666666666667
1172,2025-05-22 06:00:00+00:00,13.700000000000001,14.133333333333333,97.26666666666667,0.043333333333333335
1173,2025-05-22 07:00:00+00:00,13.9,14.666666666666666,95.3,0.08
1174,2025-05-22 08:00:00+00:00,14.033333333333333,15.066666666666668,93.66666666666667,0.11
1175,2025-05-22 09:00:00+00:00,15.799999999999999,19.433333333333334,79.7,0.4566666666666667
1176,2025-05-22 10:00:00+00:00,14.266666666666666,16.533333333333335,86.53333333333335,0.25333333333333335
1177,2025-05-22 11:00:00+00:00,12.733333333333334,13.633333333333333,94.33333333333333,0.08666666666666667
1178,2025-05-22 12:00:00+00:00,12.1,12.766666666666666,95.73333333333333,0.06
1179,2025-05-22 13:00:00+00:00,11.233333333333334,12.133333333333333,94.23333333333333,0.08333333333333333
1180,2025-05-22 14:00:00+00:00,11.933333333333332,13.166666666666666,92.39999999999999,0.11666666666666665
1181,2025-05-22 15:00:00+00:00,11.333333333333334,13.6,86.23333333333333,0.21666666666666667
1182,2025-05-22 16:00:00+00:00,10.933333333333332,13.366666666666667,85.5,0.2233333333333333
1183,2025-05-22 17:00:00+00:00,10.766666666666666,12.433333333333332,89.73333333333333,0.15
1184,2025-05-22 18:00:00+00:00,10.6,11.333333333333334,95.26666666666667,0.06333333333333334
1185,2025-05-22 19:00:00+00:00,10.533333333333333,10.700000000000001,98.96666666666665,0.013333333333333334
1186,2025-05-22 20:00:00+00:00,10.6,10.6,99.89999999999999,0.0
1187,2025-05-22 21:00:00+00:00,10.4,10.4,100.0,0.0
1188,2025-05-22 22:00:00+00:00,10.133333333333333,10.133333333333333,100.0,0.0
1189,2025-05-22 23:00:00+00:00,10.066666666666666,10.066666666666666,100.0,0.0
1190,2025-05-23 00:00:00+00:00,10.0,10.0,100.0,0.0
1191,2025-05-23 01:00:00+00:00,9.833333333333334,9.833333333333334,100.0,0.0
1192,2025-05-23 02:00:00+00:00,9.666666666666666,9.666666666666666,100.0,0.0
1193,2025-05-23 03:00:00+00:00,9.566666666666666,9.566666666666666,100.0,0.0
1194,2025-05-23 04:00:00+00:00,9.633333333333333,9.633333333333333,100.0,0.0
1195,2025-05-23 05:00:00+00:00,11.15,11.45,98.05,0.025
1196,2025-05-23 06:00:00+00:00,12.566666666666668,15.066666666666668,85.16666666666667,0.25666666666666665
1197,2025-05-23 07:00:00+00:00,14.633333333333333,22.3,62.96666666666667,1.0666666666666667
1198,2025-05-23 08:00:00+00:00,13.333333333333334,23.5,53.199999999999996,1.36
1199,2025-05-23 09:00:00+00:00,15.799999999999999,27.099999999999998,50.1,1.79
1200,2025-05-23 10:00:00+00:00,17.233333333333334,29.133333333333336,48.699999999999996,2.0666666666666664
1201,2025-05-23 11:00:00+00:00,13.299999999999999,22.0,58.23333333333333,1.1433333333333333
1202,2025-05-23 12:00:00+00:00,12.066666666666668,18.633333333333333,65.86666666666666,0.73
1203,2025-05-23 13:00:00+00:00,15.0,26.450000000000003,49.349999999999994,1.75
1204,2025-05-23 14:00:00+00:00,13.433333333333332,23.366666666666664,53.96666666666667,1.343333333333333
1205,2025-05-23 15:00:00+00:00,12.433333333333332,20.133333333333333,61.53333333333334,0.93
1206,2025-05-23 16:00:00+00:00,11.066666666666668,17.666666666666668,65.43333333333334,0.6966666666666667
1207,2025-05-23 17:00:00+00:00,10.466666666666667,16.03333333333333,69.73333333333333,0.5533333333333333
1208,2025-05-23 18:00:00+00:00,10.6,13.433333333333332,83.26666666666667,0.26
1209,2025-05-23 19:00:00+00:00,10.466666666666667,11.799999999999999,91.46666666666665,0.11666666666666665
1210,2025-05-23 20:00:00+00:00,10.233333333333334,11.166666666666666,94.2,0.08
1211,2025-05-23 21:00:00+00:00,9.733333333333333,10.233333333333333,96.83333333333333,0.04
1212,2025-05-23 22:00:00+00:00,9.166666666666666,9.533333333333333,97.7,0.02666666666666667
1213,2025-05-23 23:00:00+00:00,8.366666666666667,8.633333333333333,98.2,0.02
1214,2025-05-24 00:00:00+00:00,8.466666666666667,8.6,99.3,0.01
1215,2025-05-24 01:00:00+00:00,8.833333333333334,8.933333333333334,99.36666666666667,0.01
1216,2025-05-24 02:00:00+00:00,8.766666666666667,9.1,97.63333333333333,0.02666666666666667
1217,2025-05-24 03:00:00+00:00,8.466666666666667,8.666666666666666,98.73333333333333,0.013333333333333334
1218,2025-05-24 04:00:00+00:00,9.200000000000001,9.433333333333332,98.43333333333334,0.02
1219,2025-05-24 05:00:00+00:00,10.533333333333333,12.633333333333333,87.33333333333333,0.19333333333333336
1220,2025-05-24 06:00:00+00:00,12.4,17.8,71.03333333333335,0.5966666666666667
1221,2025-05-24 07:00:00+00:00,13.1,22.566666666666666,55.333333333333336,1.2333333333333334
1222,2025-05-24 08:00:00+00:00,13.5,25.333333333333332,48.03333333333333,1.6833333333333333
1223,2025-05-24 09:00:00+00:00,13.866666666666667,28.733333333333334,40.199999999999996,2.356666666666667
1224,2025-05-24 10:00:00+00:00,14.733333333333334,29.433333333333334,40.96666666666667,2.4266666666666667
1225,2025-05-24 11:00:00+00:00,13.700000000000001,29.53333333333333,37.9,2.566666666666667
1226,2025-05-24 12:00:00+00:00,11.633333333333333,20.333333333333332,57.800000000000004,1.0233333333333332
1227,2025-05-24 13:00:00+00:00,11.433333333333332,17.333333333333332,68.43333333333334,0.6233333333333334
1228,2025-05-24 14:00:00+00:00,14.299999999999999,25.5,50.06666666666666,1.6333333333333335
1229,2025-05-24 15:00:00+00:00,12.6,21.3,57.86666666666667,1.08
1230,2025-05-24 16:00:00+00:00,13.466666666666667,21.8,59.23333333333333,1.0666666666666667
1231,2025-05-24 17:00:00+00:00,13.433333333333332,15.799999999999999,86.89999999999999,0.26666666666666666
1232,2025-05-24 18:00:00+00:00,12.1,12.200000000000001,99.10000000000001,0.01
1233,2025-05-24 19:00:00+00:00,10.833333333333334,10.833333333333334,100.0,0.0
1234,2025-05-24 20:00:00+00:00,10.200000000000001,10.200000000000001,100.0,0.0
1235,2025-05-24 21:00:00+00:00,9.65,9.65,100.0,0.0
1236,2025-05-24 22:00:00+00:00,9.266666666666667,9.266666666666667,100.0,0.0
1237,2025-05-24 23:00:00+00:00,8.333333333333334,8.333333333333334,100.0,0.0
1238,2025-05-25 00:00:00+00:00,8.333333333333334,8.333333333333334,100.0,0.0
1239,2025-05-25 01:00:00+00:00,8.166666666666666,8.166666666666666,100.0,0.0
1240,2025-05-25 02:00:00+00:00,7.7,7.7,100.0,0.0
1241,2025-05-25 03:00:00+00:00,6.8,6.8,100.0,0.0
1242,2025-05-25 04:00:00+00:00,7.266666666666667,7.266666666666667,100.0,0.0
1243,2025-05-25 05:00:00+00:00,10.566666666666666,10.733333333333334,98.86666666666667,0.016666666666666666
1244,2025-05-25 06:00:00+00:00,14.733333333333334,16.5,89.46666666666665,0.20000000000000004
1245,2025-05-25 07:00:00+00:00,14.933333333333332,20.333333333333332,72.33333333333333,0.6933333333333334
1246,2025-05-25 08:00:00+00:00,14.233333333333334,25.433333333333334,49.93333333333334,1.6366666666666667
1247,2025-05-25 09:00:00+00:00,14.8,27.35,46.35,1.955
1248,2025-05-25 10:00:00+00:00,13.666666666666666,26.46666666666667,45.4,1.8866666666666667
1249,2025-05-25 11:00:00+00:00,12.666666666666666,23.8,49.96666666666667,1.4800000000000002
1250,2025-05-25 12:00:00+00:00,13.799999999999999,25.233333333333334,49.199999999999996,1.6366666666666667
1251,2025-05-25 13:00:00+00:00,13.1,23.400000000000002,52.43333333333334,1.3666666666666665
1252,2025-05-25 14:00:00+00:00,13.233333333333334,22.566666666666666,55.666666666666664,1.2133333333333332
1253,2025-05-25 15:00:00+00:00,13.166666666666666,22.833333333333332,54.56666666666666,1.2633333333333334
1254,2025-05-25 16:00:00+00:00,12.766666666666666,19.866666666666664,63.86666666666667,0.8466666666666667
1255,2025-05-25 17:00:00+00:00,13.366666666666667,17.900000000000002,75.06666666666666,0.51
1256,2025-05-25 18:00:00+00:00,12.466666666666667,15.299999999999999,83.3,0.2933333333333333
1257,2025-05-25 19:00:00+00:00,11.666666666666666,13.266666666666666,90.09999999999998,0.15333333333333335
1258,2025-05-25 20:00:00+00:00,11.733333333333334,12.533333333333333,95.06666666666666,0.07
1259,2025-05-25 21:00:00+00:00,10.933333333333332,11.566666666666668,96.03333333333335,0.05333333333333334
1260,2025-05-25 22:00:00+00:00,10.6,10.9,98.23333333333333,0.023333333333333334
1261,2025-05-25 23:00:00+00:00,9.9,10.033333333333333,99.03333333333335,0.013333333333333334
1262,2025-05-26 00:00:00+00:00,9.433333333333334,9.433333333333334,99.86666666666667,0.0
1263,2025-05-26 01:00:00+00:00,8.866666666666667,8.866666666666667,100.0,0.0
1264,2025-05-26 02:00:00+00:00,8.966666666666667,8.966666666666667,100.0,0.0
1265,2025-05-26 03:00:00+00:00,8.866666666666667,8.866666666666667,100.0,0.0
1266,2025-05-26 04:00:00+00:00,10.1,10.1,100.0,0.0
1267,2025-05-26 05:00:00+00:00,11.966666666666667,12.766666666666666,95.10000000000001,0.07666666666666667
1268,2025-05-26 06:00:00+00:00,13.299999999999999,16.466666666666665,81.76666666666667,0.3433333333333333
1269,2025-05-26 07:00:00+00:00,14.4,21.066666666666666,66.03333333333335,0.8533333333333334
1270,2025-05-26 08:00:00+00:00,16.266666666666666,26.400000000000002,53.833333333333336,1.5933333333333335
1271,2025-05-26 09:00:00+00:00,17.900000000000002,30.400000000000002,47.26666666666667,2.3000000000000003
1272,2025-05-26 10:00:00+00:00,19.933333333333334,32.46666666666667,47.6,2.56
1273,2025-05-26 11:00:00+00:00,19.2,31.633333333333336,47.73333333333333,2.436666666666667
1274,2025-05-26 12:00:00+00:00,20.5,32.766666666666666,48.5,2.563333333333333
1275,2025-05-26 13:00:00+00:00,21.8,32.13333333333333,54.46666666666666,2.1799999999999997
1276,2025-05-26 14:00:00+00:00,17.966666666666665,28.433333333333334,53.13333333333333,1.8333333333333333
1277,2025-05-26 15:00:00+00:00,17.033333333333335,29.133333333333336,48.06666666666666,2.0966666666666667
1278,2025-05-26 16:00:00+00:00,16.366666666666667,26.2,54.76666666666667,1.5533333333333335
1279,2025-05-26 17:00:00+00:00,14.6,20.599999999999998,68.76666666666667,0.7599999999999999
1280,2025-05-26 18:00:00+00:00,13.633333333333333,17.400000000000002,78.63333333333334,0.4266666666666667
1281,2025-05-26 19:00:00+00:00,13.233333333333334,15.666666666666666,85.53333333333335,0.26
1282,2025-05-26 20:00:00+00:00,13.200000000000001,15.1,88.46666666666665,0.19999999999999998
1283,2025-05-26 21:00:00+00:00,13.233333333333334,14.700000000000001,90.83333333333333,0.15333333333333332
1284,2025-05-26 22:00:00+00:00,13.066666666666668,15.133333333333333,87.60000000000001,0.21333333333333335
1285,2025-05-26 23:00:00+00:00,13.533333333333333,15.066666666666668,90.56666666666666,0.16
1286,2025-05-27 00:00:00+00:00,12.866666666666667,13.633333333333333,95.16666666666667,0.07333333333333335
1287,2025-05-27 01:00:00+00:00,12.866666666666667,13.266666666666666,97.5,0.04
1288,2025-05-27 02:00:00+00:00,12.9,13.033333333333333,98.96666666666665,0.013333333333333334
1289,2025-05-27 03:00:00+00:00,12.866666666666667,12.9,99.73333333333333,0.0033333333333333335
1290,2025-05-27 04:00:00+00:00,13.166666666666666,13.166666666666666,99.96666666666665,0.0
1291,2025-05-27 05:00:00+00:00,13.933333333333332,14.5,96.43333333333334,0.06
1292,2025-05-27 06:00:00+00:00,13.799999999999999,14.9,93.2,0.11666666666666668
1293,2025-05-27 07:00:00+00:00,14.1,15.233333333333334,93.16666666666667,0.12333333333333334
1294,2025-05-27 08:00:00+00:00,14.566666666666668,16.0,91.16666666666667,0.16333333333333333
1295,2025-05-27 09:00:00+00:00,14.5,16.033333333333335,90.73333333333333,0.17
1296,2025-05-27 10:00:00+00:00,14.566666666666668,16.400000000000002,88.89999999999999,0.20666666666666667
1297,2025-05-27 11:00:00+00:00,14.966666666666667,17.433333333333334,85.63333333333333,0.2866666666666667
1298,2025-05-27 12:00:00+00:00,16.333333333333332,20.733333333333334,76.10000000000001,0.5933333333333333
1299,2025-05-27 13:00:00+00:00,17.233333333333334,22.3,73.16666666666667,0.7233333333333333
1300,2025-05-27 14:00:00+00:00,16.766666666666666,23.133333333333336,67.76666666666667,0.9266666666666667
1301,2025-05-27 15:00:00+00:00,17.400000000000002,24.633333333333336,64.33333333333333,1.1066666666666667
1302,2025-05-27 16:00:00+00:00,15.566666666666668,22.266666666666666,65.96666666666667,0.92
1303,2025-05-27 17:00:00+00:00,14.766666666666666,18.266666666666666,80.36666666666666,0.42
1304,2025-05-27 18:00:00+00:00,13.200000000000001,14.866666666666667,89.76666666666667,0.17333333333333334
1305,2025-05-27 19:00:00+00:00,12.0,12.6,96.10000000000001,0.06
1306,2025-05-27 20:00:00+00:00,11.4,11.6,98.63333333333333,0.02
1307,2025-05-27 21:00:00+00:00,10.666666666666666,10.700000000000001,99.60000000000001,0.0033333333333333335
1308,2025-05-27 22:00:00+00:00,10.1,10.1,100.0,0.0
1309,2025-05-27 23:00:00+00:00,9.566666666666668,9.566666666666668,100.0,0.0
1310,2025-05-28 00:00:00+00:00,9.5,9.5,100.0,0.0
1311,2025-05-28 01:00:00+00:00,10.366666666666667,10.366666666666667,100.0,0.0
1312,2025-05-28 02:00:00+00:00,11.0,11.0,100.0,0.0
1313,2025-05-28 03:00:00+00:00,10.6,10.6,100.0,0.0
1314,2025-05-28 04:00:00+00:00,11.266666666666666,11.266666666666666,100.0,0.0
1315,2025-05-28 05:00:00+00:00,12.466666666666667,12.533333333333333,99.5,0.006666666666666667
1316,2025-05-28 06:00:00+00:00,13.6,15.466666666666667,88.73333333333333,0.20666666666666667
1317,2025-05-28 07:00:00+00:00,15.733333333333334,21.46666666666667,70.10000000000001,0.77
1318,2025-05-28 08:00:00+00:00,17.033333333333335,26.599999999999998,55.833333333333336,1.54
1319,2025-05-28 09:00:00+00:00,17.166666666666668,28.233333333333334,51.199999999999996,1.87
1320,2025-05-28 10:00:00+00:00,18.166666666666668,29.46666666666667,50.63333333333333,2.033333333333333
1321,2025-05-28 11:00:00+00:00,17.333333333333332,30.0,46.666666666666664,2.276666666666667
1322,2025-05-28 12:00:00+00:00,16.433333333333334,27.96666666666667,49.6,1.9066666666666665
1323,2025-05-28 13:00:00+00:00,18.3,30.2,49.199999999999996,2.1999999999999997
1324,2025-05-28 14:00:00+00:00,17.933333333333334,26.166666666666668,60.73333333333333,1.3433333333333335
1325,2025-05-28 15:00:00+00:00,18.96666666666667,24.366666666666664,72.10000000000001,0.8633333333333333
1326,2025-05-28 16:00:00+00:00,17.566666666666666,22.733333333333334,73.0,0.7600000000000001
1327,2025-05-28 17:00:00+00:00,17.3,20.333333333333332,82.83333333333333,0.41
1328,2025-05-28 18:00:00+00:00,16.233333333333334,17.233333333333334,94.16666666666667,0.12666666666666668
1329,2025-05-28 19:00:00+00:00,15.833333333333334,15.833333333333334,100.0,0.0
1330,2025-05-28 20:00:00+00:00,14.933333333333332,14.933333333333332,100.0,0.0
1331,2025-05-28 21:00:00+00:00,14.033333333333333,14.033333333333333,100.0,0.0
1332,2025-05-28 22:00:00+00:00,13.166666666666666,13.166666666666666,100.0,0.0
1333,2025-05-28 23:00:00+00:00,12.299999999999999,12.299999999999999,100.0,0.0
1334,2025-05-29 00:00:00+00:00,11.566666666666668,11.566666666666668,100.0,0.0
1335,2025-05-29 01:00:00+00:00,11.0,11.0,100.0,0.0
1336,2025-05-29 02:00:00+00:00,9.933333333333334,9.933333333333334,100.0,0.0
1337,2025-05-29 03:00:00+00:00,9.266666666666667,9.266666666666667,100.0,0.0
