,receivedAt,dewpoint_mean,temperature_mean,humidity_mean,vaporPressureDeficit_mean,dewpoint_std,temperature_std,humidity_std,vaporPressureDeficit_std
7756,2025-05-20 02:00:00+00:00,12.866666666666667,13.1,98.36666666666667,0.023333333333333334,0.15275252316519505,0.19999999999999973,0.15275252316519142,0.005773502691896256
7757,2025-05-20 03:00:00+00:00,12.866666666666667,13.133333333333333,98.33333333333333,0.02666666666666667,0.05773502691896237,0.05773502691896263,0.15275252316518947,0.005773502691896255
7758,2025-05-20 04:00:00+00:00,13.699999999999998,14.333333333333334,96.03333333333335,0.06333333333333334,0.5,0.8082903768654766,1.6862186493255686,0.03214550253664319
7759,2025-05-20 05:00:00+00:00,14.266666666666666,15.200000000000001,94.33333333333333,0.09666666666666668,0.5033222956847165,0.6000000000000008,0.665832811847933,0.015275252316519468
7760,2025-05-20 06:00:00+00:00,15.966666666666667,17.633333333333333,90.0,0.20333333333333334,0.7505553499465121,0.9814954576223623,1.1532562594670743,0.03785938897200183
7761,2025-05-20 07:00:00+00:00,17.099999999999998,19.066666666666666,88.43333333333334,0.25666666666666665,0.40000000000000124,0.4509249752822892,0.35118845842842256,0.015275252316519486
7762,2025-05-20 08:00:00+00:00,17.46666666666667,19.833333333333332,86.46666666666665,0.32,0.6110100926607783,1.2423096769056163,3.8734136537856823,0.10816653826391966
7763,2025-05-20 09:00:00+00:00,18.666666666666668,21.233333333333334,85.39999999999999,0.3666666666666667,0.23094010767585205,0.1527525231651916,0.7810249675906613,0.023094010767585018
7764,2025-05-20 10:00:00+00:00,17.433333333333334,19.733333333333334,86.7,0.30333333333333334,0.25166114784235843,0.37859388972001895,1.1000000000000032,0.030550504633038916
7765,2025-05-20 11:00:00+00:00,19.400000000000002,23.2,79.36666666666666,0.5866666666666667,1.5588457268119895,1.5588457268119909,0.4041451884327294,0.040414518843273774
7766,2025-05-20 12:00:00+00:00,15.966666666666667,17.333333333333332,91.83333333333333,0.16,0.47258156262526124,0.46188021535170126,3.329164059239697,0.06999999999999999
7767,2025-05-20 13:00:00+00:00,18.3,20.7,86.39999999999999,0.35000000000000003,1.539480431834065,2.651414716712572,5.94053869611167,0.20952326839756963
7768,2025-05-20 14:00:00+00:00,16.3,17.833333333333332,91.03333333333335,0.19333333333333336,1.5620499351813315,2.4214320831552016,4.691836882643436,0.13051181300301262
7769,2025-05-20 15:00:00+00:00,15.233333333333334,15.733333333333334,96.93333333333334,0.056666666666666664,0.05773502691896327,0.15275252316519597,0.4509249752822922,0.005773502691896254
7770,2025-05-20 16:00:00+00:00,15.1,15.299999999999999,98.76666666666667,0.023333333333333334,0.1732050807568866,0.10000000000000031,0.41633319989323075,0.005773502691896258
7771,2025-05-20 17:00:00+00:00,15.033333333333333,15.166666666666666,99.06666666666666,0.02,0.15275252316519414,0.15275252316519466,0.05773502691895929,0.0
7772,2025-05-20 18:00:00+00:00,14.200000000000001,14.233333333333334,99.83333333333333,0.0033333333333333335,0.2999999999999996,0.35118845842842367,0.2886751345948139,0.005773502691896258
7773,2025-05-20 19:00:00+00:00,13.333333333333334,13.333333333333334,100.0,0.0,0.23094010767584988,0.23094010767584988,0.0,0.0
7774,2025-05-20 20:00:00+00:00,12.5,12.5,100.0,0.0,0.09999999999999964,0.09999999999999964,0.0,0.0
7775,2025-05-20 21:00:00+00:00,12.4,12.4,100.0,0.0,0.09999999999999964,0.09999999999999964,0.0,0.0
7776,2025-05-20 22:00:00+00:00,11.333333333333334,11.333333333333334,100.0,0.0,0.32145502536643156,0.32145502536643156,0.0,0.0
7777,2025-05-20 23:00:00+00:00,10.966666666666667,10.966666666666667,100.0,0.0,0.15275252316519375,0.15275252316519375,0.0,0.0
7778,2025-05-21 00:00:00+00:00,11.266666666666666,11.266666666666666,100.0,0.0,0.11547005383792654,0.11547005383792654,0.0,0.0
7779,2025-05-21 01:00:00+00:00,11.133333333333333,11.133333333333333,100.0,0.0,0.11547005383792475,0.11547005383792475,0.0,0.0
7780,2025-05-21 02:00:00+00:00,11.033333333333333,11.033333333333333,100.0,0.0,0.15275252316519375,0.15275252316519375,0.0,0.0
7781,2025-05-21 03:00:00+00:00,11.066666666666668,11.066666666666668,100.0,0.0,0.15275252316519414,0.15275252316519414,0.0,0.0
7782,2025-05-21 04:00:00+00:00,11.800000000000002,11.800000000000002,100.0,0.0,0.5,0.5,0.0,0.0
7783,2025-05-21 05:00:00+00:00,14.033333333333333,14.233333333333334,98.66666666666667,0.023333333333333334,0.9504384952922166,1.2662279942148378,2.309401076758505,0.04041451884327381
7784,2025-05-21 06:00:00+00:00,16.366666666666667,18.866666666666667,85.5,0.32333333333333336,1.5534906930308061,2.177919496522618,3.2186953878862106,0.12096831541082702
7785,2025-05-21 07:00:00+00:00,15.933333333333332,16.8,94.7,0.10666666666666667,0.4509249752822896,0.7810249675906653,6.898550572402866,0.14364307617610164
7786,2025-05-21 08:00:00+00:00,19.599999999999998,20.966666666666665,92.2,0.21666666666666667,2.2605309110914638,3.360555509634282,6.298412498399891,0.1903505538035898
7787,2025-05-21 09:00:00+00:00,23.599999999999998,25.933333333333334,87.06666666666666,0.44,1.9078784028338938,2.177919496522617,2.490649179096352,0.13228756555322949
7788,2025-05-21 10:00:00+00:00,21.233333333333334,23.633333333333336,86.56666666666666,0.38999999999999996,2.8728615235220314,2.8431203515386634,1.6196707484341766,0.07
7789,2025-05-21 11:00:00+00:00,18.266666666666666,20.066666666666666,89.3,0.25333333333333335,0.6110100926607798,0.8082903768654767,1.05356537528528,0.04041451884327382
7790,2025-05-21 12:00:00+00:00,16.766666666666666,17.900000000000002,93.26666666666667,0.14,0.9865765724632496,1.1269427669584637,0.8736894948054081,0.02645751311064592
7791,2025-05-21 13:00:00+00:00,16.900000000000002,17.866666666666667,94.23333333333333,0.11666666666666668,0.6244997998398413,0.709459888459758,0.7234178138070221,0.020816659994661327
7792,2025-05-21 14:00:00+00:00,17.333333333333332,18.633333333333333,92.23333333333333,0.17,0.45092497528229003,0.25166114784235816,1.001665280087781,0.02
7793,2025-05-21 15:00:00+00:00,19.033333333333335,22.0,83.43333333333334,0.44,0.5859465277082291,0.8717797887081349,1.2662279942148418,0.060827625302982184
7794,2025-05-21 16:00:00+00:00,17.433333333333334,19.599999999999998,87.36666666666667,0.29,0.9073771725877487,1.3527749258468666,2.8307831660749567,0.08717797887081348
7795,2025-05-21 17:00:00+00:00,15.700000000000001,17.366666666666664,90.13333333333333,0.19999999999999998,0.4358898943540674,0.8386497083606099,2.2898325994127546,0.05291502622129179
7796,2025-05-21 18:00:00+00:00,13.4,14.033333333333333,96.06666666666666,0.06333333333333334,0.3464101615137764,0.6806859285554047,2.1007935008785004,0.035118845842842465
7797,2025-05-21 19:00:00+00:00,13.233333333333334,13.366666666666667,99.33333333333333,0.01,0.1527525231651954,0.23094010767585077,0.8326663997864504,0.009999999999999998
7798,2025-05-21 20:00:00+00:00,12.966666666666667,12.966666666666667,100.0,0.0,0.25166114784235816,0.25166114784235816,0.0,0.0
7799,2025-05-21 21:00:00+00:00,12.866666666666667,12.866666666666667,100.0,0.0,0.2516611478423583,0.2516611478423583,0.0,0.0
7800,2025-05-21 22:00:00+00:00,12.799999999999999,12.799999999999999,100.0,0.0,0.173205080756888,0.173205080756888,0.0,0.0
7801,2025-05-21 23:00:00+00:00,12.666666666666666,12.666666666666666,100.0,0.0,0.05773502691896237,0.05773502691896237,0.0,0.0
7802,2025-05-22 00:00:00+00:00,12.566666666666668,12.566666666666668,100.0,0.0,0.11547005383792475,0.11547005383792475,0.0,0.0
7803,2025-05-22 01:00:00+00:00,12.666666666666666,12.666666666666666,100.0,0.0,0.15275252316519508,0.15275252316519508,0.0,0.0
7804,2025-05-22 02:00:00+00:00,12.733333333333334,12.733333333333334,100.0,0.0,0.05773502691896327,0.05773502691896327,0.0,0.0
7805,2025-05-22 03:00:00+00:00,12.666666666666666,12.666666666666666,100.0,0.0,0.05773502691896288,0.05773502691896288,0.0,0.0
7806,2025-05-22 04:00:00+00:00,12.9,12.9,100.0,0.0,0.17320508075688712,0.17320508075688712,0.0,0.0
7807,2025-05-22 05:00:00+00:00,13.4,13.4,100.0,0.0,0.09999999999999964,0.09999999999999964,0.0,0.0
7808,2025-05-22 06:00:00+00:00,14.200000000000001,14.233333333333334,99.76666666666667,0.0033333333333333335,0.34641016151377463,0.3785938897200173,0.40414518843273967,0.005773502691896258
7809,2025-05-22 07:00:00+00:00,14.366666666666667,14.633333333333333,98.36666666666667,0.02666666666666667,0.4041451884327384,0.3511884584284252,0.208166599946604,0.005773502691896255
7810,2025-05-22 08:00:00+00:00,15.200000000000001,15.633333333333333,97.10000000000001,0.05333333333333334,1.2165525060596445,1.537313674346693,1.8520259177452196,0.04163331998932266
7811,2025-05-22 09:00:00+00:00,16.8,19.266666666666666,85.76666666666667,0.32,1.3228756555322954,1.7009801096230746,1.9295940851208435,0.0793725393319377
7812,2025-05-22 10:00:00+00:00,14.966666666666667,16.2,92.36666666666667,0.14,1.1239810200058242,1.3000000000000018,1.5534906930308061,0.034641016151377546
7813,2025-05-22 11:00:00+00:00,12.833333333333334,13.299999999999999,97.16666666666667,0.04666666666666667,0.4509249752822896,0.6000000000000012,0.8326663997864471,0.015275252316519468
7814,2025-05-22 12:00:00+00:00,12.366666666666667,12.633333333333333,98.3,0.02666666666666667,0.35118845842842494,0.3055050463303899,0.3605551275463957,0.005773502691896255
7815,2025-05-22 13:00:00+00:00,11.633333333333333,12.0,97.43333333333334,0.03333333333333333,0.208166599946613,0.0,1.1930353445448836,0.015275252316519468
7816,2025-05-22 14:00:00+00:00,12.433333333333332,13.266666666666666,94.86666666666667,0.07666666666666667,0.47258156262526085,0.7094598884597598,1.5011106998930202,0.025166114784235832
7817,2025-05-22 15:00:00+00:00,12.200000000000001,13.699999999999998,90.8,0.14333333333333334,0.34641016151377524,0.5,1.7435595774162738,0.028867513459481284
