ph;temperature;batteryLevel;batteryValue;receivedAt;device;providerDeviceId
4.31;20.9;100;3336;2025-06-04T21:18:06.205524552Z;980;santorsola-phd-4
4.31;20.7;100;3334;2025-06-04T21:38:06.214705430Z;980;santorsola-phd-4
4.31;20.6;100;3334;2025-06-04T21:58:06.190913965Z;980;santorsola-phd-4
4.3;20.5;100;3332;2025-06-04T22:18:06.108993643Z;980;santorsola-phd-4
4.31;20.3;100;3332;2025-06-04T22:38:06.172420471Z;980;santorsola-phd-4
4.31;20.2;100;3334;2025-06-04T22:58:06.160377193Z;980;santorsola-phd-4
4.3;20.1;100;3332;2025-06-04T23:18:06.144350344Z;980;santorsola-phd-4
4.31;20;100;3334;2025-06-04T23:38:06.147639749Z;980;santorsola-phd-4
4.31;19.9;100;3332;2025-06-04T23:58:06.072571118Z;980;santorsola-phd-4
4.3;19.7;100;3332;2025-06-05T00:18:06.121781008Z;980;santorsola-phd-4
4.3;19.6;100;3327;2025-06-05T00:38:06.122717768Z;980;santorsola-phd-4
4.3;19.5;100;3327;2025-06-05T00:58:06.112901660Z;980;santorsola-phd-4
4.3;19.4;100;3325;2025-06-05T01:18:06.112121492Z;980;santorsola-phd-4
4.3;19.3;100;3327;2025-06-05T01:38:06.103509356Z;980;santorsola-phd-4
4.3;19.2;100;3327;2025-06-05T01:58:06.095641214Z;980;santorsola-phd-4
4.3;19.1;100;3325;2025-06-05T02:18:06.088064224Z;980;santorsola-phd-4
4.3;19;100;3325;2025-06-05T02:38:06.069672993Z;980;santorsola-phd-4
4.3;18.9;100;3320;2025-06-05T02:58:05.742154813Z;980;santorsola-phd-4
4.3;18.8;100;3325;2025-06-05T03:18:06.057987436Z;980;santorsola-phd-4
4.3;18.7;100;3323;2025-06-05T03:38:06.055951342Z;980;santorsola-phd-4
4.3;18.6;100;3323;2025-06-05T03:58:06.045282188Z;980;santorsola-phd-4
4.3;18.5;100;3320;2025-06-05T04:18:06.041289861Z;980;santorsola-phd-4
4.3;18.4;100;3332;2025-06-05T04:38:06.037228623Z;980;santorsola-phd-4
4.3;18.4;100;3332;2025-06-05T04:58:06.030421970Z;980;santorsola-phd-4
4.29;18.3;100;3329;2025-06-05T05:18:06.011961418Z;980;santorsola-phd-4
4.29;18.3;100;3325;2025-06-05T05:38:05.952490345Z;980;santorsola-phd-4
4.29;18.3;100;3327;2025-06-05T05:58:05.992506615Z;980;santorsola-phd-4
4.29;18.3;100;3329;2025-06-05T06:18:05.991558763Z;980;santorsola-phd-4
4.29;18.3;100;3336;2025-06-05T06:38:05.971550615Z;980;santorsola-phd-4
4.29;18.3;100;3334;2025-06-05T06:58:05.975519764Z;980;santorsola-phd-4
4.29;18.4;100;3332;2025-06-05T07:18:05.620887154Z;980;santorsola-phd-4
4.29;18.5;100;3347;2025-06-05T07:38:05.951318916Z;980;santorsola-phd-4
4.29;18.7;100;3352;2025-06-05T07:58:05.947792627Z;980;santorsola-phd-4
4.28;18.9;100;3354;2025-06-05T08:18:05.597779927Z;980;santorsola-phd-4
4.28;19.1;100;3358;2025-06-05T08:38:05.995119757Z;980;santorsola-phd-4
4.3;19.7;100;3358;2025-06-05T08:58:05.936710654Z;980;santorsola-phd-4
4.29;19.8;100;3363;2025-06-05T09:18:05.923786244Z;980;santorsola-phd-4
4.29;20;100;3354;2025-06-05T09:38:05.592027077Z;980;santorsola-phd-4
4.29;20.1;100;3347;2025-06-05T09:58:05.844795684Z;980;santorsola-phd-4
4.29;20.2;100;3347;2025-06-05T10:18:05.896911725Z;980;santorsola-phd-4
4.29;20.4;100;3352;2025-06-05T10:38:05.563405221Z;980;santorsola-phd-4
4.29;20.5;100;3352;2025-06-05T10:58:05.929296093Z;980;santorsola-phd-4
4.29;20.7;100;3352;2025-06-05T11:18:05.882877690Z;980;santorsola-phd-4
4.29;20.9;100;3358;2025-06-05T11:38:05.865488495Z;980;santorsola-phd-4
4.29;21.2;100;3363;2025-06-05T11:58:05.857240663Z;980;santorsola-phd-4
4.29;21.5;100;3361;2025-06-05T12:18:05.856202949Z;980;santorsola-phd-4
4.29;21.7;100;3356;2025-06-05T12:38:05.845346475Z;980;santorsola-phd-4
4.29;21.8;100;3343;2025-06-05T12:58:05.857504089Z;980;santorsola-phd-4
4.29;21.8;100;3343;2025-06-05T13:18:05.813453243Z;980;santorsola-phd-4
4.3;21.4;100;3340;2025-06-05T13:38:05.813828340Z;980;santorsola-phd-4
4.32;20.7;100;3336;2025-06-05T13:58:05.794433521Z;980;santorsola-phd-4
4.3;20.4;100;3336;2025-06-05T14:18:05.788031916Z;980;santorsola-phd-4
4.3;20.3;100;3340;2025-06-05T14:38:05.781960209Z;980;santorsola-phd-4
4.3;20.4;100;3343;2025-06-05T14:58:05.709188690Z;980;santorsola-phd-4
4.3;20.5;100;3345;2025-06-05T15:18:05.768053711Z;980;santorsola-phd-4
4.3;20.6;100;3349;2025-06-05T15:38:05.744239902Z;980;santorsola-phd-4
4.3;20.7;100;3336;2025-06-05T15:58:05.743371680Z;980;santorsola-phd-4
4.3;20.7;100;3336;2025-06-05T16:18:05.722941420Z;980;santorsola-phd-4
4.3;20.8;100;3334;2025-06-05T16:38:05.727650337Z;980;santorsola-phd-4
4.3;20.8;100;3329;2025-06-05T16:58:05.701689213Z;980;santorsola-phd-4
4.3;20.8;100;3332;2025-06-05T17:18:05.701055061Z;980;santorsola-phd-4
4.3;20.7;100;3327;2025-06-05T17:38:05.685992793Z;980;santorsola-phd-4
4.3;20.6;100;3327;2025-06-05T17:58:05.681588531Z;980;santorsola-phd-4
4.3;20.6;100;3325;2025-06-05T18:18:05.695123515Z;980;santorsola-phd-4
4.3;20.5;100;3325;2025-06-05T18:38:05.670667841Z;980;santorsola-phd-4
4.3;20.4;100;3323;2025-06-05T18:58:05.665289904Z;980;santorsola-phd-4
4.3;20.3;100;3327;2025-06-05T19:18:05.651816934Z;980;santorsola-phd-4
4.3;20.2;100;3325;2025-06-05T19:38:05.637953072Z;980;santorsola-phd-4
4.3;20.1;100;3325;2025-06-05T19:58:05.633775897Z;980;santorsola-phd-4
4.3;20;100;3320;2025-06-05T20:18:05.619510757Z;980;santorsola-phd-4
4.3;20;100;3323;2025-06-05T20:38:05.612562455Z;980;santorsola-phd-4
4.3;19.9;100;3323;2025-06-05T20:58:05.607012614Z;980;santorsola-phd-4
4.3;19.8;100;3325;2025-06-05T21:18:05.619808081Z;980;santorsola-phd-4
4.3;19.7;100;3329;2025-06-05T21:38:05.601686447Z;980;santorsola-phd-4
4.3;19.6;100;3325;2025-06-05T21:58:05.261860145Z;980;santorsola-phd-4
4.3;19.5;100;3320;2025-06-05T22:18:05.576653928Z;980;santorsola-phd-4
4.3;19.4;100;3323;2025-06-05T22:38:05.584439665Z;980;santorsola-phd-4
4.3;19.3;100;3318;2025-06-05T22:58:05.576350641Z;980;santorsola-phd-4
4.3;19.2;100;3320;2025-06-05T23:18:05.554849992Z;980;santorsola-phd-4
4.3;19.1;100;3320;2025-06-05T23:38:05.270046433Z;980;santorsola-phd-4
4.3;19;100;3320;2025-06-05T23:58:05.565476364Z;980;santorsola-phd-4
4.29;18.9;100;3323;2025-06-06T00:18:05.534378707Z;980;santorsola-phd-4
4.29;18.8;100;3318;2025-06-06T00:38:05.534532383Z;980;santorsola-phd-4
4.29;18.6;100;3318;2025-06-06T00:58:05.522258241Z;980;santorsola-phd-4
4.29;18.5;100;3316;2025-06-06T01:18:05.518422370Z;980;santorsola-phd-4
4.29;18.4;100;3316;2025-06-06T01:38:05.510980080Z;980;santorsola-phd-4
4.29;18.3;100;3318;2025-06-06T01:58:05.499567849Z;980;santorsola-phd-4
4.29;18.2;100;3316;2025-06-06T02:18:05.489412962Z;980;santorsola-phd-4
4.29;18.1;100;3318;2025-06-06T02:38:05.489764336Z;980;santorsola-phd-4
4.29;18;100;3316;2025-06-06T02:58:05.479215665Z;980;santorsola-phd-4
4.29;17.9;100;3316;2025-06-06T03:18:05.470984556Z;980;santorsola-phd-4
4.29;17.8;100;3320;2025-06-06T03:38:05.470242210Z;980;santorsola-phd-4
4.29;17.7;100;3316;2025-06-06T03:58:05.461207073Z;980;santorsola-phd-4
4.29;17.6;100;3316;2025-06-06T04:18:05.451164432Z;980;santorsola-phd-4
4.29;17.6;100;3318;2025-06-06T04:38:05.440289704Z;980;santorsola-phd-4
4.28;17.5;100;3318;2025-06-06T04:58:05.440926992Z;980;santorsola-phd-4
4.28;17.4;100;3327;2025-06-06T05:18:05.442414863Z;980;santorsola-phd-4
4.28;17.4;100;3320;2025-06-06T05:38:05.437348568Z;980;santorsola-phd-4
4.28;17.4;100;3327;2025-06-06T05:58:05.427074389Z;980;santorsola-phd-4
4.28;17.4;100;3334;2025-06-06T06:18:05.563746178Z;980;santorsola-phd-4
4.28;17.5;100;3340;2025-06-06T06:38:05.399752835Z;980;santorsola-phd-4
4.28;17.6;100;3345;2025-06-06T06:58:05.415411832Z;980;santorsola-phd-4
4.28;17.8;100;3347;2025-06-06T07:18:05.382382967Z;980;santorsola-phd-4
4.28;18;100;3352;2025-06-06T07:38:05.052682030Z;980;santorsola-phd-4
4.28;18.2;100;3354;2025-06-06T07:58:05.361642098Z;980;santorsola-phd-4
4.28;18.4;100;3352;2025-06-06T08:18:05.353345090Z;980;santorsola-phd-4
4.28;18.6;100;3356;2025-06-06T08:38:05.363027467Z;980;santorsola-phd-4
4.28;18.8;100;3361;2025-06-06T08:58:05.342969929Z;980;santorsola-phd-4
4.3;19.2;100;3361;2025-06-06T09:18:05.343225038Z;980;santorsola-phd-4
4.29;19.9;100;3361;2025-06-06T09:38:05.012810978Z;980;santorsola-phd-4
4.29;20;100;3363;2025-06-06T09:58:05.343422653Z;980;santorsola-phd-4
4.29;20.2;100;3361;2025-06-06T10:18:05.342999589Z;980;santorsola-phd-4
4.29;20.4;100;3363;2025-06-06T10:38:05.321685116Z;980;santorsola-phd-4
4.29;20.7;100;3363;2025-06-06T10:58:05.330728462Z;980;santorsola-phd-4
4.29;21;100;3367;2025-06-06T11:18:05.000073525Z;980;santorsola-phd-4
4.29;21.3;100;3363;2025-06-06T11:38:05.329040975Z;980;santorsola-phd-4
4.29;21.6;100;3365;2025-06-06T11:58:05.316220551Z;980;santorsola-phd-4
4.28;22;100;3367;2025-06-06T12:18:05.306662039Z;980;santorsola-phd-4
4.27;22.3;100;3365;2025-06-06T12:38:05.316644501Z;980;santorsola-phd-4
4.32;22.8;100;3367;2025-06-06T12:58:05.315833639Z;980;santorsola-phd-4
4.32;22.1;100;3367;2025-06-06T13:18:05.307653130Z;980;santorsola-phd-4
4.31;22.1;100;3374;2025-06-06T13:38:04.983898905Z;980;santorsola-phd-4
4.31;22.4;100;3372;2025-06-06T13:58:05.235725362Z;980;santorsola-phd-4
4.31;22.6;100;3370;2025-06-06T14:18:05.290760787Z;980;santorsola-phd-4
4.31;22.9;100;3377;2025-06-06T14:38:05.294360108Z;980;santorsola-phd-4
4.3;23.2;100;3363;2025-06-06T14:58:05.292403771Z;980;santorsola-phd-4
4.3;23.5;100;3372;2025-06-06T15:18:05.290623943Z;980;santorsola-phd-4
4.3;23.7;100;3370;2025-06-06T15:38:05.294836028Z;980;santorsola-phd-4
4.3;23.9;100;3370;2025-06-06T15:58:05.272153246Z;980;santorsola-phd-4
4.3;24.1;100;3365;2025-06-06T16:18:04.939220213Z;980;santorsola-phd-4
4.31;24.2;100;3358;2025-06-06T16:38:05.266897354Z;980;santorsola-phd-4
4.37;24.3;100;3356;2025-06-06T16:58:05.255317057Z;980;santorsola-phd-4
4.42;24.4;100;3354;2025-06-06T17:18:05.243703785Z;980;santorsola-phd-4
4.4;24.4;100;3352;2025-06-06T17:38:05.223774613Z;980;santorsola-phd-4
4.37;24.4;100;3349;2025-06-06T17:58:05.213442827Z;980;santorsola-phd-4
4.39;24.4;100;3343;2025-06-06T18:18:05.215571571Z;980;santorsola-phd-4
4.38;24.4;100;3343;2025-06-06T18:38:05.206202842Z;980;santorsola-phd-4
4.37;24.3;100;3336;2025-06-06T18:58:05.199944761Z;980;santorsola-phd-4
4.31;24.2;100;3338;2025-06-06T19:18:05.197357071Z;980;santorsola-phd-4
4.3;24;100;3334;2025-06-06T19:38:05.180674847Z;980;santorsola-phd-4
4.3;23.9;100;3334;2025-06-06T19:58:05.172867112Z;980;santorsola-phd-4
4.3;23.7;100;3334;2025-06-06T20:18:05.154792541Z;980;santorsola-phd-4
4.3;23.6;100;3334;2025-06-06T20:38:05.142671463Z;980;santorsola-phd-4
4.29;23.4;100;3329;2025-06-06T20:58:05.131090367Z;980;santorsola-phd-4
4.29;23.2;100;3327;2025-06-06T21:18:05.142158473Z;980;santorsola-phd-4
4.29;23.1;100;3327;2025-06-06T21:38:05.117414910Z;980;santorsola-phd-4
4.29;22.8;100;3325;2025-06-06T21:58:05.138165887Z;980;santorsola-phd-4
4.29;22.6;100;3323;2025-06-06T22:18:05.106097797Z;980;santorsola-phd-4
4.29;22.4;100;3323;2025-06-06T22:38:05.099057958Z;980;santorsola-phd-4
4.29;22.2;100;3318;2025-06-06T22:58:05.080730345Z;980;santorsola-phd-4
4.29;22;100;3312;2025-06-06T23:18:05.088806053Z;980;santorsola-phd-4
4.29;21.8;100;3314;2025-06-06T23:38:05.060971403Z;980;santorsola-phd-4
4.29;21.6;100;3314;2025-06-06T23:58:05.065418494Z;980;santorsola-phd-4
4.29;21.4;100;3309;2025-06-07T00:18:05.054051805Z;980;santorsola-phd-4
4.29;21.2;100;3309;2025-06-07T00:38:05.046824115Z;980;santorsola-phd-4
4.29;21;100;3309;2025-06-07T00:58:05.044190970Z;980;santorsola-phd-4
4.29;20.8;100;3307;2025-06-07T01:18:05.030554447Z;980;santorsola-phd-4
4.29;20.6;100;3307;2025-06-07T01:38:05.021888471Z;980;santorsola-phd-4
4.29;20.4;100;3307;2025-06-07T01:58:05.022423725Z;980;santorsola-phd-4
4.29;20.2;100;3303;2025-06-07T02:18:05.021697642Z;980;santorsola-phd-4
4.29;20;100;3305;2025-06-07T02:38:05.021433757Z;980;santorsola-phd-4
4.29;19.8;100;3305;2025-06-07T02:58:05.001430713Z;980;santorsola-phd-4
4.29;19.6;100;3301;2025-06-07T03:18:05.022270637Z;980;santorsola-phd-4
4.29;19.4;100;3303;2025-06-07T03:38:04.991596102Z;980;santorsola-phd-4
4.29;19.2;100;3301;2025-06-07T03:58:04.992998612Z;980;santorsola-phd-4
4.29;19;100;3305;2025-06-07T04:18:04.979618518Z;980;santorsola-phd-4
4.29;18.8;100;3305;2025-06-07T04:38:04.976426431Z;980;santorsola-phd-4
4.29;18.8;100;3305;2025-06-07T04:58:04.964671220Z;980;santorsola-phd-4
4.28;18.7;100;3307;2025-06-07T05:18:04.961193217Z;980;santorsola-phd-4
4.28;18.6;100;3309;2025-06-07T05:38:04.945480991Z;980;santorsola-phd-4
4.28;18.6;100;3309;2025-06-07T05:58:04.946058074Z;980;santorsola-phd-4
4.28;18.5;100;3314;2025-06-07T06:18:04.927949466Z;980;santorsola-phd-4
4.28;18.5;100;3316;2025-06-07T06:38:04.926629197Z;980;santorsola-phd-4
4.28;18.6;100;3316;2025-06-07T06:58:04.910962531Z;980;santorsola-phd-4
4.36;18.6;100;3318;2025-06-07T07:18:04.894076982Z;980;santorsola-phd-4
4.33;18.4;100;3320;2025-06-07T07:38:04.893237051Z;980;santorsola-phd-4
4.33;18.4;100;3325;2025-06-07T07:58:04.881395756Z;980;santorsola-phd-4
4.33;18.4;100;3323;2025-06-07T08:18:04.873152351Z;980;santorsola-phd-4
4.33;18.6;100;3323;2025-06-07T08:38:04.532244615Z;980;santorsola-phd-4
4.33;18.7;100;3327;2025-06-07T08:58:04.852643650Z;980;santorsola-phd-4
4.33;19;100;3338;2025-06-07T09:18:04.527108819Z;980;santorsola-phd-4
4.33;19.3;100;3340;2025-06-07T09:38:04.852952307Z;980;santorsola-phd-4
4.33;19.6;100;3338;2025-06-07T09:58:04.838778551Z;980;santorsola-phd-4
4.33;19.8;100;3338;2025-06-07T10:18:04.827534517Z;980;santorsola-phd-4
4.33;20.1;100;3338;2025-06-07T10:38:04.825905675Z;980;santorsola-phd-4
4.33;20.5;100;3347;2025-06-07T10:58:04.825734181Z;980;santorsola-phd-4
4.33;20.9;100;3349;2025-06-07T11:18:04.825770908Z;980;santorsola-phd-4
4.43;21.8;100;3347;2025-06-07T11:38:04.821737712Z;980;santorsola-phd-4
4.4;21.4;100;3345;2025-06-07T11:58:04.816162404Z;980;santorsola-phd-4
4.4;21.4;100;3343;2025-06-07T12:18:04.805969853Z;980;santorsola-phd-4
4.4;21.6;100;3340;2025-06-07T12:38:04.789268416Z;980;santorsola-phd-4
4.39;21.7;100;3343;2025-06-07T12:58:04.792617683Z;980;santorsola-phd-4
4.39;22;100;3340;2025-06-07T13:18:04.849260470Z;980;santorsola-phd-4
4.39;22.2;100;3345;2025-06-07T13:38:04.715517067Z;980;santorsola-phd-4
4.39;22.5;100;3354;2025-06-07T13:58:04.779233989Z;980;santorsola-phd-4
4.38;22.8;100;3352;2025-06-07T14:18:04.775966699Z;980;santorsola-phd-4
4.38;23.1;100;3352;2025-06-07T14:38:04.781093405Z;980;santorsola-phd-4
4.38;23.4;100;3347;2025-06-07T14:58:04.763273245Z;980;santorsola-phd-4
4.38;23.6;100;3340;2025-06-07T15:18:04.710406869Z;980;santorsola-phd-4
4.38;23.7;100;3345;2025-06-07T15:38:04.763767779Z;980;santorsola-phd-4
4.37;23.9;100;3338;2025-06-07T15:58:04.766734033Z;980;santorsola-phd-4
4.37;24;100;3338;2025-06-07T16:18:04.790150622Z;980;santorsola-phd-4
4.41;23.5;100;3345;2025-06-07T16:38:04.839611565Z;980;santorsola-phd-4
4.39;22.8;100;3347;2025-06-07T16:58:04.710168158Z;980;santorsola-phd-4
4.39;22.6;100;3345;2025-06-07T17:18:04.379897540Z;980;santorsola-phd-4
4.38;22.7;100;3338;2025-06-07T17:38:04.700178182Z;980;santorsola-phd-4
4.37;22.7;100;3334;2025-06-07T17:58:04.349762476Z;980;santorsola-phd-4
4.36;22.7;100;3334;2025-06-07T18:18:04.675167879Z;980;santorsola-phd-4
4.36;22.8;100;3323;2025-06-07T18:38:04.672712320Z;980;santorsola-phd-4
4.36;22.8;100;3325;2025-06-07T18:58:04.662082879Z;980;santorsola-phd-4
4.37;22.7;100;3325;2025-06-07T19:18:04.662871113Z;980;santorsola-phd-4
4.37;22.7;100;3323;2025-06-07T19:38:04.309598135Z;980;santorsola-phd-4
4.37;22.6;100;3323;2025-06-07T19:58:04.559037005Z;980;santorsola-phd-4
4.37;22.6;100;3329;2025-06-07T20:18:04.620216019Z;980;santorsola-phd-4
4.38;22.5;100;3332;2025-06-07T20:38:04.620622657Z;980;santorsola-phd-4
4.42;22.4;100;3323;2025-06-07T20:58:04.598299113Z;980;santorsola-phd-4
4.46;22.4;100;3323;2025-06-07T21:18:04.593927464Z;980;santorsola-phd-4
4.43;22.3;100;3325;2025-06-07T21:38:04.256086141Z;980;santorsola-phd-4
4.41;22.2;100;3323;2025-06-07T21:58:04.576905391Z;980;santorsola-phd-4
4.41;22.1;100;3320;2025-06-07T22:18:04.572237853Z;980;santorsola-phd-4
4.4;22;100;3318;2025-06-07T22:38:04.554386484Z;980;santorsola-phd-4
4.37;21.9;100;3323;2025-06-07T22:58:04.553077179Z;980;santorsola-phd-4
4.36;21.8;100;3320;2025-06-07T23:18:04.232460689Z;980;santorsola-phd-4
4.36;21.7;100;3323;2025-06-07T23:38:04.549622220Z;980;santorsola-phd-4
4.36;21.6;100;3327;2025-06-07T23:58:04.513063012Z;980;santorsola-phd-4
4.36;21.5;100;3320;2025-06-08T00:18:04.511946356Z;980;santorsola-phd-4
4.36;21.4;100;3323;2025-06-08T00:38:04.506036765Z;980;santorsola-phd-4
4.36;21.3;100;3316;2025-06-08T00:58:04.538924095Z;980;santorsola-phd-4
4.36;21.2;100;3320;2025-06-08T01:18:04.420692859Z;980;santorsola-phd-4
4.36;21.1;100;3320;2025-06-08T01:38:04.478485498Z;980;santorsola-phd-4
4.36;21;100;3316;2025-06-08T01:58:04.477374144Z;980;santorsola-phd-4
4.35;20.9;100;3318;2025-06-08T02:18:04.457985878Z;980;santorsola-phd-4
4.35;20.8;100;3316;2025-06-08T02:38:04.457363657Z;980;santorsola-phd-4
4.35;20.7;100;3318;2025-06-08T02:58:04.447749482Z;980;santorsola-phd-4
4.35;20.6;100;3318;2025-06-08T03:18:04.439868997Z;980;santorsola-phd-4
4.35;20.5;100;3318;2025-06-08T03:38:04.431821504Z;980;santorsola-phd-4
4.35;20.4;100;3318;2025-06-08T03:58:04.427528052Z;980;santorsola-phd-4
4.35;20.4;100;3316;2025-06-08T04:18:04.404866571Z;980;santorsola-phd-4
4.34;20.3;100;3320;2025-06-08T04:38:04.403650786Z;980;santorsola-phd-4
4.34;20.2;100;3325;2025-06-08T04:58:04.398123699Z;980;santorsola-phd-4
4.34;20.2;100;3316;2025-06-08T05:18:04.380929085Z;980;santorsola-phd-4
4.34;20.1;100;3320;2025-06-08T05:38:04.043729511Z;980;santorsola-phd-4
4.34;20.1;100;3325;2025-06-08T05:58:04.361281548Z;980;santorsola-phd-4
4.34;20.1;100;3329;2025-06-08T06:18:04.023773544Z;980;santorsola-phd-4
4.34;20.1;100;3336;2025-06-08T06:38:04.340024218Z;980;santorsola-phd-4
4.34;20.2;100;3338;2025-06-08T06:58:04.464432054Z;980;santorsola-phd-4
4.34;20.3;100;3340;2025-06-08T07:18:04.332134377Z;980;santorsola-phd-4
4.33;20.4;100;3349;2025-06-08T07:38:04.313959813Z;980;santorsola-phd-4
4.33;20.7;100;3354;2025-06-08T07:58:03.990693325Z;980;santorsola-phd-4
4.33;20.9;100;3352;2025-06-08T08:18:04.317134534Z;980;santorsola-phd-4
4.31;21.1;100;3361;2025-06-08T08:38:04.343837806Z;980;santorsola-phd-4
4.26;21.8;100;3361;2025-06-08T08:58:04.319840788Z;980;santorsola-phd-4
4.27;21.5;100;3363;2025-06-08T09:18:03.990763178Z;980;santorsola-phd-4
4.27;21.6;100;3361;2025-06-08T09:38:04.325199783Z;980;santorsola-phd-4
4.27;21.7;100;3358;2025-06-08T09:58:04.319629061Z;980;santorsola-phd-4
4.27;22;100;3356;2025-06-08T10:18:04.310615243Z;980;santorsola-phd-4
4.27;22.3;100;3361;2025-06-08T10:38:04.309809298Z;980;santorsola-phd-4
4.27;22.6;100;3370;2025-06-08T10:58:04.306745056Z;980;santorsola-phd-4
4.26;22.9;100;3370;2025-06-08T11:18:04.309673972Z;980;santorsola-phd-4
4.26;23.3;100;3361;2025-06-08T11:38:04.304683879Z;980;santorsola-phd-4
4.21;24.1;100;3363;2025-06-08T11:58:04.311546930Z;980;santorsola-phd-4
4.22;23.2;100;3367;2025-06-08T12:18:04.312872757Z;980;santorsola-phd-4
4.22;23.1;100;3370;2025-06-08T12:38:04.305855813Z;980;santorsola-phd-4
4.23;23.3;100;3377;2025-06-08T12:58:03.976729321Z;980;santorsola-phd-4
4.22;23.7;100;3377;2025-06-08T13:18:04.315329012Z;980;santorsola-phd-4
4.22;24;100;3372;2025-06-08T13:38:04.319344347Z;980;santorsola-phd-4
4.22;24.3;100;3372;2025-06-08T13:58:04.317999306Z;980;santorsola-phd-4
4.21;24.7;100;3372;2025-06-08T14:18:04.328304301Z;980;santorsola-phd-4
4.22;25;100;3372;2025-06-08T14:38:04.337779812Z;980;santorsola-phd-4
4.23;24;100;3370;2025-06-08T14:58:03.999524777Z;980;santorsola-phd-4
4.23;24;100;3372;2025-06-08T15:18:04.015861264Z;980;santorsola-phd-4
4.23;24.1;100;3370;2025-06-08T15:38:04.298294117Z;980;santorsola-phd-4
4.23;24.4;100;3367;2025-06-08T15:58:03.989642043Z;980;santorsola-phd-4
4.22;24.6;100;3370;2025-06-08T16:18:04.330032200Z;980;santorsola-phd-4
4.22;24.9;100;3363;2025-06-08T16:38:04.310522747Z;980;santorsola-phd-4
4.22;25;100;3365;2025-06-08T16:58:04.301430779Z;980;santorsola-phd-4
4.22;25.2;100;3361;2025-06-08T17:18:04.292191029Z;980;santorsola-phd-4
4.22;25.2;100;3356;2025-06-08T17:38:04.277280285Z;980;santorsola-phd-4
4.22;25.3;100;3349;2025-06-08T17:58:04.283708656Z;980;santorsola-phd-4
4.22;25.3;100;3347;2025-06-08T18:18:04.268605904Z;980;santorsola-phd-4
4.22;25.3;100;3347;2025-06-08T18:38:04.251588689Z;980;santorsola-phd-4
4.22;25.2;100;3347;2025-06-08T18:58:04.249520571Z;980;santorsola-phd-4
4.22;25.2;100;3347;2025-06-08T19:18:04.235164303Z;980;santorsola-phd-4
4.22;25.1;100;3343;2025-06-08T19:38:04.213086747Z;980;santorsola-phd-4
4.22;24.9;100;3343;2025-06-08T19:58:04.208332726Z;980;santorsola-phd-4
4.22;24.8;100;3338;2025-06-08T20:18:04.219528894Z;980;santorsola-phd-4
4.22;24.7;100;3336;2025-06-08T20:38:04.124879470Z;980;santorsola-phd-4
4.22;24.5;100;3336;2025-06-08T20:58:04.181509743Z;980;santorsola-phd-4
4.22;24.3;100;3338;2025-06-08T21:18:04.186567186Z;980;santorsola-phd-4
4.22;24.1;100;3338;2025-06-08T21:38:04.163874509Z;980;santorsola-phd-4
4.23;23.9;100;3338;2025-06-08T21:58:04.160130884Z;980;santorsola-phd-4
4.23;23.7;100;3336;2025-06-08T22:18:04.149224744Z;980;santorsola-phd-4
4.23;23.5;100;3334;2025-06-08T22:38:03.817376517Z;980;santorsola-phd-4
4.23;23.3;100;3332;2025-06-08T22:58:04.126243714Z;980;santorsola-phd-4
4.23;23.1;100;3332;2025-06-08T23:18:04.130379373Z;980;santorsola-phd-4
4.23;22.8;100;3329;2025-06-08T23:38:04.117947603Z;980;santorsola-phd-4
4.23;22.6;100;3332;2025-06-08T23:58:03.789686440Z;980;santorsola-phd-4
4.23;22.3;100;3327;2025-06-09T00:18:04.099385454Z;980;santorsola-phd-4
4.23;22;100;3329;2025-06-09T00:38:04.092906018Z;980;santorsola-phd-4
4.23;21.8;100;3332;2025-06-09T00:58:04.091895155Z;980;santorsola-phd-4
4.23;21.5;100;3327;2025-06-09T01:18:04.082348224Z;980;santorsola-phd-4
4.23;21.2;100;3325;2025-06-09T01:38:04.079389420Z;980;santorsola-phd-4
4.23;20.8;100;3325;2025-06-09T01:58:04.081364918Z;980;santorsola-phd-4
4.23;20.5;100;3327;2025-06-09T02:18:04.097072556Z;980;santorsola-phd-4
4.23;20.2;100;3320;2025-06-09T02:38:03.740438275Z;980;santorsola-phd-4
4.23;19.9;100;3320;2025-06-09T02:58:04.068285865Z;980;santorsola-phd-4
4.22;19.5;100;3320;2025-06-09T03:18:04.057891867Z;980;santorsola-phd-4
4.22;19.2;100;3323;2025-06-09T03:38:04.056061029Z;980;santorsola-phd-4
4.22;18.9;100;3318;2025-06-09T03:58:03.728130686Z;980;santorsola-phd-4
4.22;18.6;100;3323;2025-06-09T04:18:04.047166437Z;980;santorsola-phd-4
4.21;18.3;100;3323;2025-06-09T04:38:03.725033535Z;980;santorsola-phd-4
4.21;18;100;3325;2025-06-09T04:58:04.036146534Z;980;santorsola-phd-4
4.21;17.8;100;3327;2025-06-09T05:18:04.035202493Z;980;santorsola-phd-4
4.21;17.6;100;3334;2025-06-09T05:38:04.017599863Z;980;santorsola-phd-4
4.21;17.5;100;3338;2025-06-09T05:58:03.721872272Z;980;santorsola-phd-4
4.2;17.5;100;3345;2025-06-09T06:18:04.006406421Z;980;santorsola-phd-4
4.2;17.5;100;3347;2025-06-09T06:38:04.006525936Z;980;santorsola-phd-4
4.19;17.5;100;3358;2025-06-09T06:58:03.922714721Z;980;santorsola-phd-4
